ssn,trans_num,merchant,amt,is_fraud,time
5619-4249447-4,0468237f08a3b135554b893c008998b8,eBay,943.92,1,2021-04-12 23:24:56
5621-1848046-3,5f55372177c471b717dc57fdaad1fdb4,Innisfree,20.73,1,2020-08-22 22:02:27
5621-1848046-3,37975d319945abf3accc071d5157c1d6,Robinsons Retail Holdings Inc,292.19,1,2020-08-22 22:27:01
5621-1848046-3,846e868930f879afa74ad2c9b0e333c5,Pottery Barn,223.56,1,2020-08-22 22:41:16
5621-1848046-3,9e3f3ed76b7581a3ff93243f841d73cd,Kidzoona,20.01,1,2020-08-23 22:27:10
5621-1848046-3,e67fdc64ed8d033948c34c23773417e4,Mandaue Foam Industries Corp,286.7,1,2020-08-23 22:44:35
5627-3836507-6,7030fd6e3bdfe944bf02c478da8be772,Pushkart PH,7.05,1,2020-02-04 02:25:50
5627-3836507-6,a7295e2a52a8332e60903f205cbbf3a8,Galleon PH,756.06,1,2020-02-04 03:35:42
5627-3836507-6,339db8a598503588c2877f6bee6d58cb,Curves,21.92,1,2020-02-04 22:27:47
5627-3836507-6,674f18dd09509e7ff787b1fc4625d97b,Typo,6.07,1,2020-02-04 23:00:47
5627-3836507-6,664e0742512132386eec695a803b838a,Argomall,1010.41,1,2020-02-04 23:19:05
5627-3836507-6,30931b57739c19e6c80bbf2072db5194,Zalora,1046.52,1,2020-02-04 23:46:28
5627-3836507-6,2729eee809dd703685cf2447266d783c,Ptt Philippines Corporation,6.82,1,2020-02-05 00:08:33
5627-3836507-6,dcc0e17fe2a2ff27ce15618820862c56,Pioneer Center Supermarket,301.41,1,2020-02-05 00:21:25
5627-3836507-6,ccf44317e623ad909d929879e96fbde1,Pioneer Center Supermarket,254.78,1,2020-02-05 00:46:01
5627-3836507-6,5a248a5a265bb0ba9999948b9cd45045,Muji,716.64,1,2020-02-05 22:37:51
5627-3836507-6,35b4d5757bb82466e1f6f4d8c72fc64c,Robinsons,1157.88,1,2020-02-05 23:16:14
5627-3836507-6,644dcb3e22fc7d9bcfcd751deaad1d67,Argomall,1147.68,1,2020-02-05 23:49:20
5636-0104758-1,19a6b0fb8f53b9419d3d2457497a2cc4,Unioil Petroleum Philippines Inc.,10.52,1,2020-12-17 00:00:12
5636-0104758-1,5bfcf55e8863902239c86a4f5d132fd8,Unimart,243.49,1,2020-12-17 00:27:53
5636-0104758-1,23d421c27a79e9d67a8110925c26f3c4,Six Pack Chef Grocery,10.9,1,2020-12-17 03:05:26
5636-0104758-1,585f58eebe5f15bf2dfacb97c8794ad8,Pacific Paint Philippines Inc,211.73,1,2020-12-17 22:45:41
5636-0104758-1,9115069262446fac334b3763e98f141e,eBay,954.42,1,2020-12-17 23:43:49
5636-0104758-1,ffb8eed4f47b0f220585a6f59f23dc0d,Metro Retail Stores Group,292.68,1,2020-12-18 04:31:34
5636-0104758-1,d85d747963f31b867a4ef40bee54be99,Rustan's,917.36,1,2020-12-18 23:39:39
5637-9349031-5,da2a71d62e76832c686c7d4a1cfb0656,Medslane,621.65,1,2021-01-29 00:38:33
5637-9349031-5,1478b87a02280c6effeccd44d3a42347,L'Oreal Philippines Inc.,20.18,1,2021-01-29 22:27:50
5637-9349031-5,ea33cc6f7ceed11487554cf0bbc885b2,MetroDeal,955.6,1,2021-01-29 22:48:02
5637-9349031-5,b68dc614039342fd319bf4235942e0e2,Landers,302.14,1,2021-01-30 00:58:40
5637-9349031-5,6535797ee5a1f5625a8a9d5b89e5e1e4,SM Retail Inc,293.64,1,2021-01-30 02:17:22
5637-9349031-5,bc4b3f8b13c67eb92141b96e9c16e246,Shopee,1070.91,1,2021-01-30 22:31:14
5637-9349031-5,174d8adb68fd1833da4935c596e567d3,DealGrocer,1036.58,1,2021-01-30 23:31:56
5637-9349031-5,e00888154d568400e74051baaed574ce,MetroDeal,942.65,1,2021-01-30 23:34:07
5638-4513484-8,38f79808818f64928b3d0c532594e502,Waltermart Supermarket Inc,285.25,1,2020-01-04 02:01:16
5638-4513484-8,43e7d5bef2793e6badf93f4e09c39d41,MedStoreRx,849.32,1,2020-01-04 03:44:45
5638-4513484-8,3771fd63c1cbd0f9261d2a86e95e9f5b,ZALORA Philippines,838.66,1,2020-01-04 07:42:05
5638-4513484-8,fb7bbee4bec0faa22984bd00940b2b87,BeautyMNL,938.78,1,2020-01-04 14:01:32
5638-4513484-8,ff4d7485a681c31c675e4d4514b7225c,Hawk Bags,8.36,1,2020-01-04 15:27:48
5638-4513484-8,4b036b226da9f6a43b1f1c487578d966,O Shopping,902.0,1,2020-01-04 20:06:35
5638-4513484-8,90518d79dbc103e8da0f65a21602b006,Lamudi,849.16,1,2020-01-04 22:44:46
5638-4513484-8,cfa133d1cd9269d9b2500dfddaa89023,Landmark Supermarket,268.0,1,2020-01-05 03:10:22
5638-4513484-8,a2ea06974b399f9ddf7011a09654dfec,Japan Home Center,756.15,1,2020-01-05 22:39:17
5638-4513484-8,2455b51e9570c1655e0491b6ff0ceb37,ZAFUL Philippines,974.1,1,2020-01-05 23:35:35
5638-5731744-3,5e1af71ba74d23caceb8aa0db428ba68,Shopinas,744.87,1,2020-07-04 01:23:11
5638-5731744-3,2ca850a60683e11842816615cb8c1674,Ever Supermarket,343.08,1,2020-07-04 02:07:18
5638-5731744-3,e75705c13698938fda3ea71295e6e34a,Typo,8.58,1,2020-07-04 18:50:18
5638-5731744-3,072dca1334c6165712264d7dabe683e7,DealGrocer,1013.95,1,2020-07-04 23:17:07
5638-5731744-3,574961d671cf8f82ec9316aa4ce6f04a,Landmark Supermarket,308.32,1,2020-07-05 01:37:14
5638-5731744-3,a6d6d1818e014b15db52fc19878c2d3c,Ever Supermarket,291.89,1,2020-07-05 02:16:39
5638-5731744-3,7eaf9d87980b6127d59e0d546cdc4855,National Bookstore,838.3,1,2020-07-05 20:37:48
5638-5731744-3,0d807d6b95e6b034d441d841b58f55b0,Marks and Spencer,859.43,1,2020-07-05 22:20:10
5638-5731744-3,941181a3364fac95408add826cd4d886,Genesis,9.5,1,2020-07-05 22:47:10
5638-5731744-3,f09ccf9a415ee5e6084d7135e09d9cdc,SM Store,870.46,1,2020-07-05 23:26:09
5639-7430421-6,5e9383389e5c60dcefd7a2506386b001,ABS-CBN Corporation,470.63,1,2021-08-07 00:03:43
5639-7430421-6,8c6b02b5c000c615248cfe759c632929,MetroDeal,1008.88,1,2021-08-07 01:01:03
5639-7430421-6,ec61e6fb9a9a34984d8c7b1ac796d3c1,Ptt Philippines Corporation,10.23,1,2021-08-07 02:30:10
5639-7430421-6,94dd171541bcce3314bce3ad7929cf3f,Zalora,1092.15,1,2021-08-07 02:45:32
5640-1261753-4,a40fd1606390cf1aa0ef7993f4b1fe30,SeaOil Philippines Inc.,9.58,1,2021-02-07 00:21:33
5640-1261753-4,d2eb9c3309d6d3d7b0a29b95371e4cf3,Decathlon,876.13,1,2021-02-07 00:38:30
5640-1261753-4,c9c66cd93035c40bb5359d25d7891bd4,All Day Supermarket,260.35,1,2021-02-07 01:37:16
5640-1261753-4,a9c48c29cd83e95e8564d918579fb055,Landers,306.81,1,2021-02-07 01:58:08
5640-1261753-4,380af2f5e9e821f87b5cacd1e40b7b75,ZALORA Philippines,851.0,1,2021-02-07 02:33:58
5640-1261753-4,052ce8a60e08fa9eb388e6f7514def8c,CD-R King,804.2,1,2021-02-07 03:27:10
5640-1261753-4,e420ed82e0d474c27502a4a65e98ddd3,Lazada,941.49,1,2021-02-07 13:58:29
5640-1261753-4,e27ec8b3c4a72d80745938387d2042ef,SM Store,974.0,1,2021-02-07 22:40:37
5640-1261753-4,f75ce6d47f500bdb20eed6d02b10fd9e,KCC Supermarket,289.57,1,2021-02-08 01:19:00
5640-1261753-4,7a4eb6e78f7fac5c2a2d88b6e062b92d,Rustan Group,901.99,1,2021-02-08 22:09:28
5640-1261753-4,dfb7b7172bb850b8a105a6b5ea06de76,Eventscape Manila,537.94,1,2021-02-08 23:45:41
5641-2562482-5,f6366e534dfc008d9501f96eaf78b84d,Carmudi,896.21,1,2021-06-16 00:18:37
5641-2562482-5,2c698611cb0a346ecf7bcf3cf5ab320f,Ever Supermarket,334.16,1,2021-06-16 01:23:19
5641-2562482-5,9aaaaffbb7c78dc2d9b7348da14617dd,DealGrocer,934.92,1,2021-06-16 01:56:52
5641-2562482-5,ba933bc4c8e2ffc4bb82519c4da0f47c,Merkado Supermarket,369.31,1,2021-06-16 03:22:44
5641-2562482-5,89722ba985e6314d2cec521fe6971f9b,Toys R Us Philippines,21.98,1,2021-06-16 22:44:29
5641-2562482-5,c00fd29ab8f8ae304bb597a4907c778f,Bioresearch,15.41,1,2021-06-16 23:23:43
5641-2562482-5,e12d3b47d129a3064440da4c10366c85,SM Retail Inc,275.33,1,2021-06-16 23:54:15
5641-2562482-5,44eefa24c2f196329f59c8ed43c695ec,The Table Group,127.17,1,2021-06-16 23:56:49
5641-2562482-5,1621ba14143bfa31062042a9bfa57cd3,Galleon PH,772.9,1,2021-06-17 00:35:07
5641-2562482-5,c40da27b57f5c94847397a4c123443e8,Lazada,922.45,1,2021-06-17 01:50:28
5641-2562482-5,198a5ac89b4c860490f6147c3f810315,National Bookstore,751.2,1,2021-06-17 03:55:01
5641-2562482-5,f84e6d56903a84f713fa9c4f5e69119d,Happy Foods Group,87.45,1,2021-06-17 13:40:32
5641-2562482-5,da055fd861b69cc850cd63a67edd9d8e,Mandaue Foam Industries Corp,256.82,1,2021-06-17 21:15:22
5641-2562482-5,f8223e4678c135db4b3de3243d3f169e,Beiersdorf Philippines Inc.,18.7,1,2021-06-17 22:06:28
5641-2562482-5,50ac457bf28324ca9b768175feda4ba8,Urban Ashram Yoga,21.92,1,2021-06-17 22:20:08
5642-9391958-8,f918aa69e825c2350ce7424353eb93ce,Total SE,9.68,1,2021-11-24 01:44:18
5642-9391958-8,4a7887634b3ad5e55c0a91b9d3ca0ff8,Robinsons Retail Holdings Inc,286.62,1,2021-11-24 03:34:27
5642-9391958-8,bc186c0f14ee818300e435b0532f97c3,Metromart,8.87,1,2021-11-24 04:22:28
5642-9391958-8,e97440936c3b9825f0e2bd6b3b9885de,Robinsons,959.13,1,2021-11-24 22:00:29
5642-9391958-8,f57a63a8f8362a2aefb78e34f813ccaa,Metro Retail Stores Group,274.28,1,2021-11-25 02:43:13
5642-9391958-8,f48c62d4919994c526eaaa78411efc50,Zalora,1112.28,1,2021-11-25 22:42:55
5642-9391958-8,c6908527757b08eefeb88f77445f2af3,Viva Entertainment,462.71,1,2021-11-25 23:06:35
5642-9391958-8,a5f8f2a56d92ecb1c7ac95081ff0ccc6,Shopee,1234.0,1,2021-11-25 23:07:02
5644-9737509-1,7f8fbe8a755840f0f02139d62cd7a31d,Metro Retail Stores Group,260.22,1,2021-03-28 02:04:05
5644-9737509-1,bf848399d205728e8b37d313f6c20924,Ever Supermarket,316.71,1,2021-03-28 03:50:39
5644-9737509-1,858759010931c0518e56685dab7b7fc4,Pioneer Center Supermarket,336.66,1,2021-03-28 03:54:56
5644-9737509-1,fb61f233e1281d4e336c3fdb17a2c7c1,Hawk Bags,6.93,1,2021-03-28 22:42:09
5644-9737509-1,f9317a81acc82b65dee2656cd4c1807b,Cornerstone Entertainment,475.06,1,2021-03-28 23:23:41
5644-9737509-1,ed9ac290d50d7bfb79178dcc552ebadc,Phoenix Petroleum,9.15,1,2021-03-29 02:56:22
5644-9737509-1,5c681768bf49034851bf2b2b31141656,Ever Supermarket,321.49,1,2021-03-29 03:24:33
5644-9737509-1,d45ef4d5ba27cb49e327d0070bf1ec98,S&R Membership Shopping,278.82,1,2021-03-29 07:03:12
5644-9737509-1,3c5ba5f8fcd692aee29d89eb802c57cc,Pick a Roo,714.26,1,2021-03-29 20:35:22
5644-9737509-1,eb70b8a18846896ec3cd27c0a06d7b27,Toys R Us Philippines,20.93,1,2021-03-29 22:47:05
5644-9737509-1,45a1bae215f0fe8a0c754a748013ec81,Ubuy Co.,1162.71,1,2021-03-29 23:38:57
5648-1665065-4,97122327423c0b7cdcb184d3bbb88fb6,Centrum Fuel,6.99,1,2021-07-13 01:41:18
5648-1665065-4,d26611fa8fd1fe061c52815c0692b3a2,Rustans Supermarket,298.04,1,2021-07-13 02:30:02
5648-1665065-4,58d53ef19a636a9a518543073b3df5c4,Ptt Philippines Corporation,11.93,1,2021-07-13 03:38:09
5648-1665065-4,796b02a20ee771b51ad660a5b25d189a,Rustans Supermarket,305.1,1,2021-07-13 11:31:00
5648-1665065-4,b3bbd08c7310a1496c91fdd84df3bed5,eBay,861.39,1,2021-07-13 22:00:18
5648-1665065-4,045df4248beca286f4f29b2e021e926e,National Bookstore,662.38,1,2021-07-13 23:20:30
5648-1665065-4,a9842e3ac92c41833cf72c3da085b7f9,Gaisano Grand Group,790.78,1,2021-07-13 23:33:36
5648-1665065-4,cc9b07397eabab004885c34a88a0d59e,Puregold Price Club Inc,284.06,1,2021-07-14 02:18:19
5648-1665065-4,35ec88a10afd6d54a64844a7e043b8ed,Daiso,777.29,1,2021-07-14 23:14:07
5648-7368176-8,6f4eccf7f0a4dc1008182a547a847e42,Lamudi,704.76,1,2021-01-18 00:17:03
5648-7368176-8,8a66b5a000b5b4ebd1c2ca08046aed2d,Shopee,1087.32,1,2021-01-18 01:02:16
5648-7368176-8,e6b488b5c4be2b76b33d873bd5d5b5d2,Octagon,8.15,1,2021-01-18 01:21:14
5648-7368176-8,99d6906d38af3efeab2d7c2f09ea8949,Happy Foods Group,122.71,1,2021-01-18 01:57:23
5648-7368176-8,d3f034ea126403b121e397f01dc84cff,Puregold Price Club Inc,349.76,1,2021-01-18 03:35:24
5648-7368176-8,5a420e89b56793764b05bc6e0998196d,SB Furniture Industry Co,225.07,1,2021-01-18 22:04:44
5648-7368176-8,901c26982c5afefff92607db31d431ac,Kidzoona,19.33,1,2021-01-18 23:33:09
5648-7368176-8,260e67b028e49fb97e4ada18d85de860,CleanFuel Philippines,6.16,1,2021-01-19 00:12:25
5648-7368176-8,028707fe7519249a9375aef841f99a35,DealGrocer,924.57,1,2021-01-19 00:38:41
5648-7368176-8,1374deaedd379c5c72c3a7768cb48b4a,SeaOil Philippines Inc.,9.1,1,2021-01-19 00:43:23
5648-7368176-8,1e17006438296c7cebfa5a4c062d094b,Power Mac Center,7.67,1,2021-01-19 02:45:42
5648-7368176-8,b9ddfd1a09c58c636f4655da9b7326d1,MetroDeal,971.42,1,2021-01-19 03:52:53
5648-7368176-8,2315c0f3ac5ee39264a482783c31720c,Max's Group Inc,108.42,1,2021-01-19 22:04:41
5648-7368176-8,292ffdb507a44ce24753a49641dbaa9e,Johnson & Johnson (Philippines) Inc.,21.58,1,2021-01-19 22:19:22
5648-7368176-8,6d2d5ad954d01e4e7cadcfad887cba32,Timezone,23.05,1,2021-01-19 23:59:12
5648-8841835-3,9d271c65557150e822b4b023aafa348c,OLX,763.95,1,2021-05-02 02:04:25
5648-8841835-3,f3f3ba6b2cbaca3874db4dea24345f04,All Day Supermarket,331.3,1,2021-05-02 02:53:46
5648-8841835-3,5b183546dfe16cb8db20b1c5d5b27f9c,KCC Supermarket,261.88,1,2021-05-02 03:29:56
5648-8841835-3,59927f783d1ab0d1938936219dc67e92,Lazada,1015.16,1,2021-05-02 14:05:12
5648-8841835-3,75baf7d66a8dc1dc6872adfb4556721a,DIY Hardware,8.11,1,2021-05-02 17:50:10
5648-8841835-3,16603c946b6057df982e9b4f79393801,O Shopping,917.96,1,2021-05-02 19:01:30
5648-8841835-3,991baaa98fc594a368625b7d64e1c1d7,Nine Media Corporation,481.65,1,2021-05-02 22:12:20
5648-8841835-3,2b216d5e185a483ca67c574ca01a9856,Shopee,828.81,1,2021-05-02 22:24:37
5648-8841835-3,ea0d5437991caaac25d8cef9c3721aea,PoundIt,996.32,1,2021-05-02 22:30:35
5648-8841835-3,6d8813bf523db6a41772dbee004996db,Mary Kay Philippines,22.78,1,2021-05-02 23:57:53
5648-8841835-3,b57d1ec495f695f5581477274ac59b43,Decathlon,827.66,1,2021-05-03 03:02:51
5648-8841835-3,e4fefa1b1d14e57e4435e9ab94f39f00,Robinsons,984.47,1,2021-05-03 16:52:09
5648-8841835-3,7bb8713459c7f4beb5503aa837717acb,Zalora,878.15,1,2021-05-03 19:24:19
5648-8841835-3,1e5c37a24bb1a91936f551964c118be8,Ubuy Co.,1037.62,1,2021-05-03 22:50:19
5648-8841835-3,c5e30f5fb5c57900314d7c7fd033b06f,Carousell,954.23,1,2021-05-03 23:40:56
5649-0630331-2,9b767a2712e881905e2da805851d682e,Unimart,283.93,1,2021-08-16 02:45:31
5649-0630331-2,779c1edaf03e3e6c16ff3f61b4f0c55e,Carlo Pacific,825.02,1,2021-08-16 05:23:45
5649-0630331-2,005827bd8b8db7469a4fafa813a123e9,Lazada,953.26,1,2021-08-16 18:36:56
5649-0630331-2,077894137d6227285676b00763598185,Robinsons Retail Holdings Inc,327.85,1,2021-08-17 00:27:35
5649-0630331-2,db81c8f47d29b122d4052abbb8b57743,Landmark Supermarket,322.72,1,2021-08-17 03:24:42
5649-0630331-2,3074eafff340b2d46e72e99466859566,Robinsons Retail Holdings Inc,728.75,1,2021-08-17 21:25:09
5649-0630331-2,718df619f23c121366021ca2ce19ec28,Ensogo,925.7,1,2021-08-17 22:06:05
5649-0630331-2,8184a69f39215b554cc1c4a33a2d7d98,PoundIt,1061.92,1,2021-08-17 22:43:25
5653-0946983-4,8f54242991ad4f299d38ce2be6217500,Carlo Pacific,665.98,1,2020-01-19 01:55:59
5653-0946983-4,0f59342b07efddaa83300e8732c51b65,Shakey's International Inc.,152.5,1,2020-01-19 02:23:21
5653-0946983-4,7cac7d8360d3ffb524b56fcc7718369c,Robinsons Retail Holdings Inc,876.79,1,2020-01-19 02:32:06
5653-0946983-4,52fd24d55d5f29dfb5e5418eaba12fa7,Urban Pets,23.17,1,2020-01-19 22:16:30
5653-0946983-4,bfc55c9e18870ce7455be0f4fb8f81bb,Nature Republic,20.32,1,2020-01-19 23:40:46
5653-0946983-4,3b8f3681aeb92161c552c48426cf5924,Innisfree,25.23,1,2020-01-20 22:59:01
5655-3672738-1,edb3df2d5f92476d2bc198fed9ef5462,Puregold Price Club Inc,278.33,1,2021-10-15 01:22:28
5655-3672738-1,0330208cd6d4acef0cb743ee1c9fd2fa,Lamudi,960.05,1,2021-10-15 02:51:44
5655-3672738-1,9933fe1232846fd21d18d59be0657394,Genesis,9.85,1,2021-10-15 22:16:19
5655-3672738-1,39a3ef4058a32ddb537c13b14376c6d4,Marks and Spencer,853.22,1,2021-10-15 23:52:59
5655-3672738-1,e2446d3b5df22f2be4216cbb3cedd28d,Landmark Supermarket,272.85,1,2021-10-16 00:02:19
5655-3672738-1,4620bdcc70e0172c337b216914241e5f,Medslane,758.92,1,2021-10-16 02:23:57
5655-3672738-1,958aedbadbce6800c81cf1118a956807,BeautyMNL,892.16,1,2021-10-16 22:03:50
5655-3672738-1,cab4742e747faa5c8856275a9961a2df,Unilever Philippines Inc.,19.52,1,2021-10-16 23:05:07
5655-3672738-1,8f45db7606c1fd4c12ae05a98cae2f9c,Medslane,788.18,1,2021-10-16 23:22:19
5655-7902923-6,292ee513c4d5a17b0d3c88a73c883cd9,Robinsons Retail Holdings Inc,260.0,1,2021-11-05 01:29:26
5655-7902923-6,6e9897e651b0b853aa4edce08d1c9daa,ZAFUL Philippines,752.38,1,2021-11-05 22:47:59
5655-7902923-6,bb1ce1f0d28ccd95c5e4924a922ba1a5,CD-R King,859.31,1,2021-11-05 23:42:38
5655-7902923-6,b03618237afb45e9a2fde94fdae0945b,Landmark Supermarket,275.29,1,2021-11-06 00:30:55
5655-7902923-6,6d6c7eaa01e2c64b3c7c0f809430010d,Puregold Price Club Inc,308.26,1,2021-11-06 01:59:57
5655-7902923-6,740afd85c1caa63c6de188932f5750d2,Pushkart PH,7.43,1,2021-11-06 02:04:13
5655-7902923-6,fa2805f14318586754b232d0134a76a4,Landers,296.6,1,2021-11-06 02:59:04
5655-7902923-6,d7dcbb0588b33a3034c2a25536183fc0,Pick a Roo,800.02,1,2021-11-06 03:41:18
5655-7902923-6,a0b5cbcf320512a7a37ce0bfc8d13023,Lazada,1087.54,1,2021-11-06 19:15:39
5655-7902923-6,dc8c0235f7d5195aa2b4ea3a5544bcca,Kultura,850.81,1,2021-11-06 21:27:44
5655-7902923-6,76383d83516ffdfec3eb04cbee1ad943,Carousell,1039.56,1,2021-11-06 22:25:21
5655-7902923-6,f55beec56073ecca93a7bbac0a6ac43f,Medslane,911.42,1,2021-11-06 22:37:16
5655-7902923-6,79190e2e9d7e0f13ce65fdbc4a234d0a,Rustan's,1119.26,1,2021-11-06 22:41:43
5655-7902923-6,7251b7001913d27861ed619b63e3653f,Robinsons Retail Holdings Inc,613.98,1,2021-11-06 22:49:29
5655-7902923-6,e160e7d5167535e492aac837330e6e92,Lamudi,805.58,1,2021-11-06 22:59:12
5655-9961593-0,c393eb17a55e1cb3707ea34fe549e721,All Day Supermarket,294.6,1,2021-10-11 01:48:53
5655-9961593-0,0e145c4e50126a7fc5449769c74c20c6,Lazada,1065.23,1,2021-10-11 19:11:15
5655-9961593-0,559ac6c366bab6393efb602ba2932829,Hawk Bags,7.88,1,2021-10-11 21:25:56
5655-9961593-0,01517ad997bbfc68682587956136bbbd,Decathlon,758.24,1,2021-10-11 23:15:36
5655-9961593-0,f1a1916215b56be55a7681027bcef2e8,All Day Supermarket,296.65,1,2021-10-12 00:43:43
5655-9961593-0,7ff17dcf91abc5284d41b35cf8feb143,Waltermart Supermarket Inc,276.6,1,2021-10-12 04:35:45
5655-9961593-0,c2e6f3dd094eff5575ccd2f20ed96d96,Waltermart Supermarket Inc,327.0,1,2021-10-12 04:51:39
5655-9961593-0,3d2bcbbbf41b41e984a6ab8374a0f9d9,Insular Oil Corp.,11.07,1,2021-10-12 08:15:20
5655-9961593-0,5ff3d0b3bc0943be371265f24942fb2c,Ubuy Co.,991.66,1,2021-10-12 22:33:45
5655-9961593-0,42c2bbcba8a2d1198f2015b41a484ab1,Lazada,825.85,1,2021-10-12 22:57:40
5655-9961593-0,a73864965992b510fd3764d2e0a9cf9a,Zalora,923.57,1,2021-10-12 23:28:28
5656-8880620-1,6d4d9f6d952cb9c0befbb76cf0ebb643,National Bookstore,823.72,1,2021-01-27 02:00:24
5656-8880620-1,6a8bc5a7b5dbecda25f8079e7b85ff0e,Carousell,991.68,1,2021-01-27 03:01:42
5656-8880620-1,b5cf94decc8e76b03f069c7bf9449f86,Innisfree,21.88,1,2021-01-27 23:29:08
5659-2690243-8,52c0c31e0db58c380906df31c9bee6c8,Pioneer Center Supermarket,278.17,1,2021-06-21 02:18:32
5659-2690243-8,0db30e71a53f0fffd6689cb3d0d64592,Robinsons,974.53,1,2021-06-21 19:18:35
5659-2690243-8,cd4e409d58e5da9db1cc2119f9d15f74,Shopinas,709.6,1,2021-06-21 22:18:45
5659-2690243-8,1884a334a8708aab4ac035eabe645385,Shopee,1019.75,1,2021-06-21 23:04:47
5659-2690243-8,622f1c8155bc7307b09d192b6538d1cf,Total SE,10.88,1,2021-06-22 01:01:58
5659-2690243-8,025f4fa08aa52f1ca2225120a2ca1366,"Altisima Energy, Inc.",14.97,1,2021-06-22 02:54:21
5659-2690243-8,e51147affc680475e1a7ef86c6241f90,Landers,299.55,1,2021-06-22 03:37:10
5659-2690243-8,350eecd3fbb0eab502a689d73cc33796,Ensogo,763.65,1,2021-06-22 09:53:34
5659-2690243-8,a9b98674b016b8466f663ac6237f21b9,Cornerstone Entertainment,502.8,1,2021-06-22 23:01:04
5659-2690243-8,2e66b1281c4aa3f87011df9b6dc51eac,Cornerstone Entertainment,591.19,1,2021-06-22 23:28:48
5659-2690243-8,c397ff1aa3f39100f9689a8a0f4e2a79,Muji,865.0,1,2021-06-22 23:31:35
5659-2690243-8,d19edc2e36f217b4264255c1dacbf814,Lazada,1090.61,1,2021-06-22 23:49:12
5660-9230163-9,ab77b82f330a688c87b7fad7de0c5e4d,Zalora,964.16,1,2020-12-22 22:28:05
5660-9230163-9,cccbba5c5da19d189c8b92bfb6f8a477,Dunkin Brands Group Inc,111.98,1,2020-12-22 22:28:26
5660-9230163-9,7f46c6d9689b2b5cdfa075f456aa3399,Ptt Philippines Corporation,11.12,1,2020-12-23 01:02:47
5660-9230163-9,deabb14f08e09199910099805559d793,KCC Supermarket,307.74,1,2020-12-23 01:58:38
5660-9230163-9,500ab32fc27b68e5ecedf6c8883bd810,The Bistro Group,135.77,1,2020-12-23 22:56:08
5660-9230163-9,da7e3432b81e4e9acbb179502d1d59d1,Mars Philippines Inc.,17.95,1,2020-12-23 22:59:29
5660-9230163-9,f2e7e8953b14958b035a083f239a7288,Zalora,1100.78,1,2020-12-23 23:50:34
5661-8964560-8,395e2cfc2198c8acfa701e14b26d443f,All Day Supermarket,277.07,1,2021-11-01 00:01:23
5661-8964560-8,ab5455f56b0961ad744699f2d01aa627,Pick a Roo,835.96,1,2021-11-01 00:19:58
5661-8964560-8,7f3b7f1126358799a41965a207490346,Puregold Price Club Inc,299.11,1,2021-11-01 02:32:45
5661-8964560-8,5fa296c8d54af2ac054be8bc37425e57,Carousell,1086.93,1,2021-11-01 22:14:21
5661-8964560-8,2cd3db4e376298c178401502042392ba,Tupperware Brands Philippines,224.65,1,2021-11-01 23:21:37
5661-8964560-8,af6bfe4fd452f824ebefe7813c063a32,Carlo Pacific,726.82,1,2021-11-02 01:14:51
5661-8964560-8,756775504756bfc98c18b117a98426bd,Procter & Gamble Philippines Inc.,20.47,1,2021-11-02 22:42:20
5661-8964560-8,4d10e70cc82447e14ec56c11cf36e438,Marks and Spencer,892.72,1,2021-11-02 23:09:15
5661-8964560-8,5f5fc4830abbf1cb119716c910c1d69a,PoundIt,997.46,1,2021-11-02 23:25:20
5662-5279293-6,30e00a9ff643c4487262fc729b696fbe,Unimart,343.3,1,2020-05-30 00:16:22
5662-5279293-6,24ce4f175c1003d0d0bc6ec16d9d9569,Miniso,6.83,1,2020-05-30 01:55:15
5662-5279293-6,1a63d3186a49096ffa371bf23a97ab48,Power Mac Center,6.84,1,2020-05-30 02:03:00
5662-5279293-6,cbba9a9583dc21219c56dfbdb93b063b,ABS-CBN Corporation,385.34,1,2020-05-30 02:46:32
5662-5279293-6,b701b0ee6e5dee55d81d52c4a130079d,Ace Hardware,798.21,1,2020-05-30 10:16:34
5662-5279293-6,7672f175abd5358f9f50e1e651b75897,Philippine Airlines,10.84,1,2020-05-30 22:26:15
5662-5279293-6,d98c82e449e5a2f971a2e5278ffc8de7,SB Furniture Industry Co,250.96,1,2020-05-30 23:00:11
5662-5279293-6,35c398de85312738e6a226b07a353f8d,Caltex (Chevron Corporation),12.72,1,2020-05-31 00:12:14
5662-5279293-6,fa87663348feb428d6eb87f5c3692b31,Rustan Group,788.25,1,2020-05-31 00:19:37
5662-5279293-6,b3db90962b5b41243435e69d329d09bf,Marks and Spencer,834.55,1,2020-05-31 02:04:13
5662-5279293-6,c1b47d0cab0279a48a54fff8da737a69,Toby's Sports,7.78,1,2020-05-31 02:24:09
5662-5279293-6,ebc31d6ea13cc033d7cb7a17c3c2c680,Robinsons,771.37,1,2020-05-31 03:42:16
5662-5279293-6,7dfeb5503c3c4131322607f9c77e3d3f,Waltermart Supermarket Inc,359.28,1,2020-05-31 09:17:55
5662-5279293-6,ed51f1635cc7fceed974e1736db5e7c6,Yves Rocher,21.21,1,2020-05-31 22:27:59
5662-5279293-6,1015eab9e01d569baec7cabbc94f9e52,Celebrity Fitness,20.74,1,2020-05-31 22:49:40
5663-7435787-5,bf2556a0c4d32dea8d7e1691b040ac84,Jetti Petroleum Inc.,6.33,1,2020-09-25 00:53:24
