ssn,trans_num,merchant,amt,is_fraud,time
5739-3092184-0,ae12ef4c514220d3d96f4c4577885b1a,SM Retail Inc,25.1,0,2021-12-06 16:58:38
5739-4102700-4,d79f612366310321835f9cc5c3be4ff9,The Table Group,19.39,0,2021-12-06 22:54:56
5740-3378249-7,6ef84dddb20c31fb4d3f32d23f801c90,Happy Foods Group,71.02,0,2021-12-06 17:55:55
5741-7601387-7,ef4841cb0f2fd73752066472c54ec32c,Splash Corp.,93.75,0,2021-12-06 22:44:30
5741-9821863-9,ce71cd2406dd09d635d86713e2ee8bd0,Rappler Holdings Corporation,67.77,0,2021-12-06 23:12:40
5742-3868716-7,837c0df14ab4a7343397767b7091da94,Human Nature,52.29,0,2021-12-05 17:57:24
5744-3188546-9,5bb2e7e8b5d550c1946ce960e5710b7c,Robinsons Retail Holdings Inc,6.82,0,2021-12-06 21:07:07
5747-2466476-2,730bfdf615d2302193fcd269f44565fc,Procter & Gamble Philippines Inc.,27.19,0,2021-12-06 22:01:16
5750-6946749-3,fe9c0929627685d886128ef388a92934,Inquirer Holdings Corporation,146.92,0,2021-12-06 22:17:53
5753-2757887-7,60d6f7cf6d8ac934ca11fb6899cb0581,Shopee,101.91,0,2021-12-06 20:48:28
5753-2873279-5,c264af61749e052c6b56a03190b793d7,Club Gymnastica,13.25,0,2021-12-06 23:43:33
5753-4076593-0,8569c7d834d61bde55cfb599b4649911,Crate and Barrel,18.06,0,2021-12-06 23:38:35
5756-8756940-1,52380802ff2e57990cd14628bc4019d5,Pet Warehouse,51.44,0,2021-12-06 22:14:03
5756-9431596-0,4903a1fda81611399a51802e008ef7b0,Star Cinema,15.48,0,2021-12-06 22:11:52
5757-9988386-5,8f91831b4a5fcceef80bb0eea69baabd,Toys R Us Philippines,27.47,0,2021-12-06 21:50:18
5759-3101672-3,2c5b6255cf698a62a5ab2c0b4829da36,Fully Booked,37.22,0,2021-12-06 23:33:53
5759-3151482-6,3dcf43a8739765f674772291e68dfc26,Power Mac Center,22.28,0,2021-12-06 13:21:23
5759-5136696-7,7a09e502fe55b3df1dac88b9f6345b81,Tupperware Brands Philippines,8.88,0,2021-12-06 21:23:01
5759-7220787-3,723aa7943420347347b31e0402f75346,Pioneer Center Supermarket,52.07,0,2021-12-06 21:07:53
5763-3028084-8,85616590a5b835b001e334b9996c819f,Crate and Barrel,42.3,0,2021-12-06 19:35:30
5764-5002952-7,3191cde7e6daadd045961ee5ec571ebb,Unilever Philippines Inc.,70.59,0,2021-12-06 22:16:31
5764-8474125-5,c8d7e827d12cb25b5743f70a1378c71b,Bioresearch,34.94,0,2021-12-06 23:33:30
5766-6414362-6,0fe4f351bd8fa937f35503e298b2a1dc,Chicco Philippines,76.07,0,2021-12-06 23:24:22
5767-6996433-3,ed378141453efa1f1222d969b9e74e25,DIY Hardware,5.75,0,2021-12-06 21:37:13
5770-6267363-4,79d7f2d5f2a7f38cbb97f325e3a753a0,Landers,239.68,0,2021-12-06 09:11:58
5770-9398877-2,4f4ad67db7002aa84267fb8224fe7ebd,Medslane,432.55,0,2021-12-06 23:08:04
5774-4716772-0,042f8508d506bc07ae82da336b5c5f15,Solar Entertainment,4.8,0,2021-12-06 13:18:41
5774-8883844-1,945270ef353dce0e74015c4fd4e61555,Puregold Price Club Inc,204.66,0,2021-12-06 00:21:50
5783-5821646-5,7e6fc7777f4e6cf2ba6cc36c4ea9c328,Unilever Philippines Inc.,135.2,0,2021-12-06 22:42:12
5783-7393944-4,b1a7e8c55a78e12a09740ae5b95ca47d,DealGrocer,8.98,0,2021-12-06 22:22:16
5785-2351345-2,b696145ae716f923a2664330bb6be122,Gold's Gym,126.7,0,2021-12-06 17:35:57
5790-4336372-9,055ae7213f4d938ede8ac1655e0632f9,Carousell,4.23,0,2021-12-06 23:03:55
5794-3782158-1,86d2ae6698a1746823cce1b2619c3ccf,DIY Hardware,9.86,0,2021-12-06 19:58:09
5797-1757039-1,168dbbda56a878e123ee0dbdefa8b893,Shopee,2.13,0,2021-12-06 19:08:24
5797-8837628-1,d77f57c1d30718839e365a0b006e5c79,Urban Ashram Yoga,140.35,0,2021-12-06 19:43:50
5798-2233402-9,5ee47783a260d09f09b5fec0a125295a,Waltermart Supermarket Inc,67.03,0,2021-12-06 10:38:28
5798-6213156-7,e264c1045e8467d2dde75603761095c7,Mary Kay Philippines,26.49,0,2021-12-06 22:49:50
5798-9379786-6,cb8e17376aa0f1142d7110d98139ed60,Point-to-Point,8.59,0,2021-12-06 21:43:43
5802-0208887-1,c965d1eb172aafc5c54351e234254e12,Chicco Philippines,31.22,0,2021-12-06 16:41:46
5802-7724210-6,68c4bd01d3533de1e7687ab6d225d30b,Gaisano Grand Group,4.02,0,2021-12-06 21:04:05
5803-6728582-4,bc8864e076f39d1d0f7686fa63f6f441,MetroDeal,342.75,0,2021-12-06 23:55:15
5811-8663971-4,0cd6cfc6295d7d34a3396462f1915546,Unilever Philippines Inc.,19.25,0,2021-12-06 18:47:08
5812-7030926-7,f56211f4bf2b60c66d8faaeecd6778aa,Argomall,3.09,0,2021-12-06 20:41:08
5819-4844337-9,a8e24e23b52f69b6f65d205096138df3,O Shopping,94.02,0,2021-12-05 18:28:05
5825-4233764-5,a66da7f564a3a07d8b2a47f095fd29be,Landmark Corp,8.5,0,2021-12-06 22:19:18
5827-6875945-5,d4662fc1113a4d37d1b17efbdb6a1e76,Star Cinema,38.8,0,2021-12-06 18:02:12
5831-7640857-4,022ad0f02cf9d8aa99a8e13415bf260d,Ubuy Co.,6.37,0,2021-12-06 20:12:59
5832-3172404-1,e8dd87e3f49bf7f9598f978a0972e26a,UFC Gym,84.71,0,2021-12-06 19:43:18
5834-9275787-7,b5c4595c3598dd2f430101d1fc804e3f,Kidzoona,14.09,0,2021-12-06 16:55:17
5836-0376030-1,e686e7abc160c50d954e4365dd06916b,True Value,5.88,0,2021-12-06 23:42:56
5838-2974278-8,bb26f06f3e7e09556829d1ccb11ee11b,Mars Philippines Inc.,27.58,0,2021-12-06 23:24:00
5838-6756359-0,f7625bf9fa17f5cb7491e5ac5caf1507,Starmedia Entertainment,13.9,0,2021-12-06 16:46:17
5839-2279504-0,3b5958a1e0e92d08ba930fd2db951229,SilanganFit,93.26,0,2021-12-06 22:32:58
5839-4591543-8,8b3abf63a088e4af7741eeabbf7be224,DealGrocer,7.18,0,2021-12-06 21:31:18
5841-6978614-6,2eafc9c893e88fcaea52c6965ed43431,National Bookstore,474.13,0,2021-12-06 18:33:47
5842-5240035-7,03f2f859de48e51d36f637b3ac5faffd,Hill's Pet Nutrition Inc.,59.16,0,2021-12-06 21:42:54
5843-5938584-1,4aaf24182981e21c025c595ac5fb94ff,DealGrocer,3.62,0,2021-12-06 23:12:23
5857-5424194-0,f86023757cab9f941219de7fe21f404a,Celebrity Fitness,76.94,0,2021-12-05 22:58:59
5858-3491521-4,3e8929e853de71b499880c4fff453a77,Nine Media Corporation,6.79,0,2021-12-06 22:07:31
5859-8170897-8,49cd8c7db4d01efbb634d5917f572920,Robinsons Retail Holdings Inc,1.09,0,2021-12-06 21:09:42
5865-7703007-3,f4671b3a54fa39fc5933d527742dfcad,Silicon Valley,3.55,0,2021-12-06 22:16:30
5865-7796530-0,aff52709a6125ae5c30f62f25a67df24,Iams Co,71.92,0,2021-12-06 22:54:22
5868-9219178-5,6ff5c653e58df8913f0bdbe1c252349c,eBay,5.93,0,2021-12-06 19:28:42
5869-5809609-9,2b4360e95debcaaf0326d5c28da7fab4,Pet Warehouse,22.71,0,2021-12-06 19:41:03
5870-3782563-2,99b0bdf8093b16807c2090e93273d8ee,Inquirer Holdings Corporation,144.11,0,2021-12-06 19:56:28
5873-5361065-1,04cf2a3136794acbc0e43908bf42314f,Kultura,35.58,0,2021-12-06 17:21:05
5874-0212578-9,3e84e6d1ab2fb9647406d7fea7a72472,Pacific Paint Philippines Inc,353.3,0,2021-12-06 20:12:51
5877-4991326-7,98cec324581f217e55fc344364625f2b,True Value,164.02,0,2021-12-06 22:29:11
5883-5945831-3,8a3ed0077cbd0a87bab345eca8d221da,KCC Supermarket,216.76,0,2021-12-06 06:21:49
5886-7654450-8,3bf8f01a64b710d0c8029e5921daa321,Dunkin Brands Group Inc,3.26,0,2021-12-06 21:25:31
5886-8498039-7,b29207690dea0222849555c42f0675b5,Dunkin Brands Group Inc,201.1,0,2021-12-06 19:59:29
5887-0273557-8,c919b1dda559b3380fb78ac3f6577f3c,Max's Group Inc,40.31,0,2021-12-06 21:27:54
5887-7785057-4,ae6842acc066d7d54cfb46038a86b34e,Office Warehouse,147.71,0,2021-12-06 18:23:34
5888-3568380-0,f42ea87364dcd803b7ac4fe11fd10280,Silicon Valley,5.5,0,2021-12-06 19:32:37
5892-6232802-5,600eb873e15926315d2c159809148164,Gaisano Grand Group,8.9,0,2021-12-06 23:20:54
5895-0303229-1,d47ef8bbc88222563863a61a61ce8612,Toys R Us Philippines,21.66,0,2021-12-06 16:16:43
5895-2054836-2,916efc8fade67cc2d266a400c17a4156,Gaisano Grand Group,3.93,0,2021-12-06 21:29:04
5897-2871385-7,d4ae2aaaa98453e5fb58f56f60f2d62a,Max's Group Inc,70.57,0,2021-12-06 23:06:21
5899-3377541-9,aaff5359a419a32e707ec36146db0851,Solar Entertainment,25.5,0,2021-12-04 19:21:26
5900-7545464-4,7cf94670a215cd009d92add1c26a5829,Robinsons Retail Holdings Inc,23.75,0,2021-12-06 21:27:28
5902-3837095-0,d1b16ec87a979275e9e10900f85de544,Hill's Pet Nutrition Inc.,36.99,0,2021-12-06 22:37:27
5904-6666199-7,4cfe0a246524f0f5fbb3d0314e50ef61,Nine Media Corporation,194.04,0,2021-12-06 17:21:09
5908-4058775-7,003fcceb006be55f8e5d0c16e6230632,Classpass,33.25,0,2021-12-06 14:22:38
5908-9239872-7,7e9a24aeadc0f4959022a2a8dcc31494,SilanganFit,69.9,0,2021-12-06 14:50:04
5911-0765602-3,1a2e43e873b877e5cad40d8f7aaf28eb,Mary Kay Philippines,39.66,0,2021-12-06 20:26:19
5913-8182048-6,054e06249d084029981edb7c702b8642,Star Cinema,28.52,0,2021-12-06 22:16:12
5918-0641764-3,a96d742f0222be7499ddb30d14c8a3d9,Crate and Barrel,51.79,0,2021-12-06 16:11:55
5923-0887051-2,6ffa66377bfed756fad3db843aa3278f,Comic Alley,8.0,0,2021-12-06 23:41:05
5923-9721600-2,3561271c831a0413d52536a3248b5a4a,Mandaue Foam Industries Corp,49.71,0,2021-12-06 15:07:54
5924-3028731-4,6c866f40b5bf24a581015f0e91f48641,Splash Corp.,13.78,0,2021-12-06 23:00:25
5924-3151821-1,3697fca98d0dc1f8e9304c3da6b60b55,Daiso,592.64,0,2021-12-06 21:27:26
5925-8503474-0,54b1197c18b3fe15b0a0f9dcd1f14e2e,Hill's Pet Nutrition Inc.,7.78,0,2021-12-06 22:14:28
5927-8684005-3,e701e22143400108e934b617f92c4546,True Value,1.04,0,2021-12-06 22:58:59
5928-7978793-7,3dad21f4faa8903469336bb3d44e295e,Chicco Philippines,108.82,0,2021-12-06 21:53:20
5929-4361230-0,77677cf5c99404017c068ffa009d65d9,Colgate-Palmolive Philippines Inc.,18.95,0,2021-12-06 22:07:29
5931-1858067-8,1dd0a174c8ab2830d8eb8b05f67f68d0,Human Nature,115.59,0,2021-12-06 20:11:27
5931-5881341-4,04908f779796ef672ed316496b3a417a,Daiso,2.77,0,2021-12-06 22:43:21
5933-7290166-1,37a17e167b697dff68508e4a48810398,Lazada,5.09,0,2021-12-06 20:59:22
5933-7496772-4,99442b183b22ad1be71ae76ab6f1fa06,MetroDeal,52.3,0,2021-12-06 21:11:54
5937-2055518-5,e13428df6da6d9ca6fa9d94a4d83f1b4,Kultura,4.38,0,2021-12-06 23:04:04
5941-3479091-4,30afbbc8c1cf793e7a76655c8feca60c,SB Furniture Industry Co,65.56,0,2021-12-06 23:51:46
5942-3108956-0,172b9f3650b0258792fd41a7f2298d07,Kimberly Clarke,75.0,0,2021-12-06 23:01:09
5943-0975427-8,ee47ddc2372fd798cdf7ce94ae70952e,Bow & Wow,32.84,0,2021-12-05 22:53:14
5944-1737714-4,b0c6d753062b280ae3c79ba545d9dcaf,Cornerstone Entertainment,2.54,0,2021-12-06 21:15:15
5947-0674114-8,3eab1af8a2920362c5357f7273409dc7,Royal Canin Philippines,22.24,0,2021-12-06 23:12:32
5949-1827164-1,d67b7fbbb57b14b34052ee584f114c51,Fully Booked,8.06,0,2021-12-06 12:30:02
5953-5084321-9,f3a8555f5d64d196d57786eadb6c6665,Merkado Supermarket,230.72,0,2021-12-06 07:36:09
5956-2920206-6,af4e0657c1fb1553978a233f51cce4d1,Lazada,8.82,0,2021-12-06 17:18:51
5957-4217298-7,a48083a317a12c51f85a916fe2571aa0,Kidzoona,54.49,0,2021-12-06 20:25:21
5959-0503400-5,00dfebdf4756948faeda788a3689edad,True Value,1.03,0,2021-12-06 23:57:46
5962-1798781-0,01b6016b52d28965e5c820aa7404b5d3,Comic Alley,3.89,0,2021-12-06 21:40:10
5963-4846801-9,41fe214b6846b97cf0ee0eea36cdaacd,Starbucks Corp,116.48,0,2021-12-06 20:27:19
5967-9394971-9,05d5a3fd454c150b145d573195e0371f,Pushkart PH,40.49,0,2021-12-06 06:56:29
5975-7954053-4,cb45e51081887aae9fe7829c9e1046b8,Cornerstone Entertainment,199.71,0,2021-12-04 23:31:51
5976-3132591-6,6f4e58fb9b9d55bec2c6c6f4de3a5fd1,Kidzoona,24.68,0,2021-12-06 22:53:29
5976-5383230-9,0b90b6e1da1bc6335ee56fca59533d40,Cornerstone Entertainment,68.79,0,2021-12-06 21:40:01
5979-3942795-2,53f1ee6978b89ccf88b75afbd1b46f98,Anytime Fitness,4.4,0,2021-12-06 18:29:18
5979-5529538-3,6ccef469bd52067fdc2db884096b0e42,PetExpress,55.65,0,2021-12-06 20:45:20
5979-6126868-1,679997ecce3c6fd18595011a50187986,The Table Group,59.8,0,2021-12-06 14:41:45
5981-8772581-2,a7f21ec58ab424ba3eea3d1cf3e228dc,FiveStar,8.62,0,2021-12-06 21:52:43
5982-1775153-7,e4779506585926bac25d6847f6e13879,Metro Retail Stores Group,3.84,0,2021-12-06 23:59:02
5982-2384948-5,171f229888f30a0e4242403bec1fd927,Uratex Philippines,91.36,0,2021-12-06 12:28:37
5984-2188263-5,906df02c552815e4b91348161bd52c89,Metro Retail Stores Group,522.3,0,2021-12-06 21:57:36
5984-2254890-4,323067c7300f6d31ccb800cd78ae2320,Mars Philippines Inc.,136.9,0,2021-12-06 22:49:21
5984-2345578-1,abb181c760dddc22796da8efbf777ee4,PoundIt,72.19,0,2021-12-06 22:48:21
5986-1106178-2,69cc7569ff5a9c4981c88505cace2536,Rustans Supermarket,204.12,0,2021-12-06 09:25:32
5991-6413841-2,2175c34772ab0876f39505d0e2ae4166,Chicco Philippines,30.38,0,2021-12-06 22:07:39
5992-1416900-9,f560d6b8ef8046164ba56917258bd0e6,Tupperware Brands Philippines,3.91,0,2021-12-06 17:30:32
5993-4258159-0,7f7ddd32d401546fa3fcb514f9c51f43,Landmark Corp,115.67,0,2021-12-06 22:52:35
5993-7701997-6,a5ea5860e541724e16b5aa0d1237bf7d,Gourdos,9.69,0,2021-12-06 20:53:59
5995-8985078-8,f9f92c802a16d2f928a98a2fe400caf4,Landmark Corp,4.74,0,2021-12-06 18:21:20
6000-0399907-8,57a02cbfa8bae68ced95fec3022f165d,Max's Group Inc,186.49,0,2021-12-06 14:51:41
6004-9460883-0,8edc7d1bd7efc18c1fa2468b50d81672,Dunkin Brands Group Inc,12.5,0,2021-12-06 16:45:16
6007-2012463-4,4169d98d7515ba1fd4ed9ed34167b30b,Bratpack,5.36,0,2021-12-06 11:03:30
6012-0898080-6,a7350c922915f15e2f8a5181164f22e3,Slimmers World,5.38,0,2021-12-06 23:58:23
6017-9185072-5,e7bce8c5c3b1436f967f17d9bec27e1a,Unilever Philippines Inc.,9.34,0,2021-12-06 23:52:10
6018-2544713-8,24b68679ca6c00a669938a3827702868,Point-to-Point,1.86,0,2021-12-06 17:56:13
6018-3492548-6,4a03afa625c9f6532a69675cb4f02497,Power Mac Center,11.19,0,2021-12-06 20:13:08
6024-4395975-3,fc83b2a768e4cb92976945c7ff959a41,SkyJet,6.71,0,2021-12-06 23:51:43
6029-0045282-8,fbf376e78e6f7a3927dfe9c4084abeef,Bioresearch,30.21,0,2021-12-06 18:09:10
6030-5595994-6,ed734242a8ba8a1b0c9d083afc5fcc96,Unilever Philippines Inc.,7.63,0,2021-12-06 23:57:49
6030-7628742-1,837be80e822911feddf8d9e81a7b1bdb,Star Cinema,77.72,0,2021-12-06 23:51:39
6033-3312778-9,a00fbf7d1ab271a2949fa0bbf83285c8,Carmudi,1.38,0,2021-12-06 19:13:50
6033-4093259-3,9613bbe917a055d1e021a8f8b0eae0bf,Rustan's,4.7,0,2021-12-06 22:21:22
6036-5449739-3,59a33ec539f4af62b295e17e8f87d4f0,Rebel Yoga,10.49,0,2021-12-06 22:41:11
6037-0338786-0,f4f530eef60a5a50a11eb3b7c1758095,Suyen Corporation,7.66,0,2021-12-06 23:58:05
6038-1043944-8,833675b4654af7bc1a5f0e584dc29294,Splash Corp.,4.97,0,2021-12-06 23:39:50
6039-0139032-8,205957b063d8100a3ec9b808a97f6af3,Typo,3.24,0,2021-12-06 22:24:48
6052-9261623-1,1b31f79a849005e0b90e1006dcbee530,Gold's Gym,44.5,0,2021-12-06 23:54:19
6054-3753518-8,acc3c677267a6a1fc674e23087098fb3,Pick a Roo,8.81,0,2021-12-06 17:49:06
6055-1603770-7,a6929f2080b52e51c2624b2157122894,Kultura,1.96,0,2021-12-06 16:32:08
6058-1643165-1,12a65550e23061bf1d02eb87df729d3b,Ubuy Co.,39.91,0,2021-12-06 13:47:05
6065-6063466-6,3a619f45bf9f1fcc39188650fc8202f6,Gaisano Grand Group,1.28,0,2021-12-06 19:56:43
6069-5110323-2,e617d0aec49c41f55d6e096fba190806,Max's Group Inc,56.29,0,2021-12-06 22:31:25
6072-0325108-0,4a0999e455e0fd0fe38bd3902ef3a33b,ZALORA Philippines,20.32,0,2021-12-06 20:39:34
6072-1915892-3,16ea71c0da046ce99f27ad5bbc2e745c,True Value,9.58,0,2021-12-05 22:51:21
6081-2579059-1,206a1f907e612ca8782a6446ce55f101,Innisfree,12.28,0,2021-12-06 23:20:17
6081-4906888-5,9bd28b7d6ef092855643647d6af13d3b,Starbucks Corp,11.29,0,2021-12-06 22:33:19
6083-4160155-2,26c86df4f23ad62f3d0f64b73a2b5c6e,Suyen Corporation,6.56,0,2021-12-06 14:23:16
6083-6898686-5,cc1c6b3209f1ff4f2ade20939a067a94,Gourdo,64.35,0,2021-12-06 22:24:06
6096-3053027-6,6183def211f48ca9a58b6364c015e2b3,Standard Hospitality Group,46.89,0,2021-12-06 23:28:49
6096-4923449-9,4a82eccad89631e5628e0e02a8161c50,The Moment Group,1.52,0,2021-12-06 23:51:25
6096-7996125-0,dd869211606db0855bc6c94212a80984,Goldilocks Bakeshop Inc,7.98,0,2021-12-06 17:29:43
6099-1714075-0,8130e43378f5bee31e5f88b8d8d242fa,Johnson & Johnson (Philippines) Inc.,131.68,0,2021-12-06 23:37:15
6100-0045636-1,107df579167eeaba966edbe5c55adc43,Yum! Brands Inc,5.29,0,2021-12-06 18:21:24
6100-7258374-0,8dcf7648822c6915374aa70f5350ead9,Classpass,20.23,0,2021-12-06 20:55:46
6102-3915552-0,f92c3e58f3cb4b12cbf703327a2a3ff8,Tier One Entertainment,24.04,0,2021-12-06 17:31:27
6102-9700260-6,27b4b08a7073202fbfed833beb806383,Shopee,61.03,0,2021-12-06 22:43:03
6103-6980626-7,b517627308ab1f85d770798e690dbc1f,The Moment Group,4.45,0,2021-12-05 23:11:38
6109-6093595-7,036547f8da7d23bf30bc1a8dcbef976f,Mars Philippines Inc.,36.99,0,2021-12-06 21:19:23
6110-3468971-2,0f8aa20e611d6fb3423ef55018436c8b,True Value,3.21,0,2021-12-06 20:49:51
6112-1266364-2,22172caae00aea0fc38df4ba2647b58b,SilanganFit,46.33,0,2021-12-06 18:36:22
6116-6347059-3,d954573e3750c1f942a31cccbd457fcb,Philippine Educational Theater Association,109.75,0,2021-12-06 21:36:19
6116-9821867-6,8b9e798bd69673716d10a28f50a20a35,Suyen Corporation,128.68,0,2021-12-06 18:51:12
6118-9076741-3,8e9a39cbf5eb6c68b493a09cba18842f,Debenhams,9.2,0,2021-12-06 19:41:44
6121-0795098-1,7f4c0dcf5d4752a919b02a3d488f0dcc,SB Furniture Industry Co,58.0,0,2021-12-06 23:08:33
6128-5134677-3,c913058089b1f94abb981bb0076d82a7,Lazada,9.47,0,2021-12-06 22:32:38
6130-5697418-5,a4183f36fc86def3145984f85bb3feb0,Human Nature,20.03,0,2021-12-06 22:55:16
6130-6550281-3,d37e641433e8c37d1aa7dc91a4bf5b84,Shakey's International Inc.,59.86,0,2021-12-06 13:51:10
6131-2877341-2,13ee58f5dec75074c8ed492432f9912f,Chicco Philippines,177.13,0,2021-12-06 22:53:06
6136-8334566-6,13bdf20586ef21bff8d3f706cc8211f7,Bow & Wow,49.14,0,2021-12-06 20:24:16
6137-9398944-4,d50b719f46734ca3f4bcf07e951eb2f2,ABS-CBN Corporation,8.1,0,2021-12-06 23:39:31
6138-3839070-6,405110227fb4f5abc68d271a490886e4,Kultura,7.47,0,2021-12-06 17:04:14
6139-8346241-9,bbec89390ce4aa057d15de5238bfd95b,Mars Philippines Inc.,48.57,0,2021-12-06 19:30:36
6147-0387768-6,f5a485e08a82ffc94e0e53eb11b83aa6,Philippine Educational Theater Association,108.93,0,2021-12-05 20:01:17
6147-6147817-7,f29c6b9b73f80126fae4c040bcf65bf5,Johnson & Johnson (Philippines) Inc.,8.11,0,2021-12-06 22:21:58
6151-0807324-7,cf94af52614101544670361c122ba42b,West Elm,25.63,0,2021-12-06 15:27:42
6152-6551958-6,8089a4b1e8e41171df8b0642f7bb3555,Starbucks Corp,6.25,0,2021-12-06 19:46:33
6153-6281155-0,779947588aef0f873dd04df5eaaa744a,Fully Booked,9.42,0,2021-12-06 22:06:57
6154-1747565-8,9c3e1584f4a19dee5951c665fbef4e53,Dunkin Brands Group Inc,101.29,0,2021-12-06 22:21:49
6155-3493039-3,49194c59fd1db0069275f2bc60c2b038,Victory Liner,2.5,0,2021-12-06 22:59:16
6158-5847385-5,c83865d9c027ad584293adcb18822c4e,Gourdos,7.24,0,2021-12-06 16:17:11
6165-0568650-9,b6f36a776bce349b0e471a6f5cf2159a,Yves Rocher,181.49,0,2021-12-06 18:37:32
6166-2371704-2,3e80397a4cf9ad21de5ac052b55f9db1,Pilipinas Shell,52.93,0,2021-12-06 06:02:44
6170-8731124-9,4189521440283a8fb718830ff51aa875,Metro Retail Stores Group,5.55,0,2021-12-06 21:07:43
6177-0516519-6,a79e49a76a2d55fd7cb930f29c25f2ed,Octagon,2.39,0,2021-12-06 22:51:42
6178-1011360-6,bab35a9b5d7d9afbdb51677c598f8657,Starmedia Entertainment,31.77,0,2021-12-06 21:27:01
6178-6648778-1,cd1250d7a8de41e6122f591acf399230,Robinsons Retail Holdings Inc,49.18,0,2021-12-06 15:08:51
6178-7883022-6,97a85b51e095ed4a413c0fea75ac0446,Power Mac Center,6.54,0,2021-12-05 23:10:44
6179-8650879-1,5c3c4132a66b1e2a9beb54968cbfdedd,Starbucks Corp,17.15,0,2021-12-06 23:07:13
6183-2078479-9,15f034c6ad868fcc40cedaef7295f905,Debenhams,18.52,0,2021-12-06 15:47:59
6184-5951185-4,bd2d86a4c2e98b85889bc95d8cea46e8,Pound for Pound Fitness,60.11,0,2021-12-05 23:58:29
6185-6487371-1,b17209df8daabd01e4e3cafb69b41f98,Rustans,74.71,0,2021-12-06 19:41:40
6186-1368713-7,a27bd1bca5a8c3aa7bba74e0d17dbf79,Crate and Barrel,198.57,0,2021-12-06 22:35:57
6189-4005455-2,3d11fdaec129f257aa0901fcb32dc442,Solar Entertainment,7.86,0,2021-12-06 22:23:13
6193-1323910-1,9db5255bf1b792bdc9a1722fe0f49aa2,Toy Kingdom,77.54,0,2021-12-06 23:01:56
6196-7882845-8,55df1672729bf6b10081a666f0459aa2,Kultura,9.17,0,2021-12-06 23:15:52
6197-2411111-8,381e6a11625b0ea89c510dc7e66c5f8b,PoundIt,23.8,0,2021-12-06 22:22:11
6198-9128439-9,07ae64df8b4b70b0ffa4d4b46d1a38cf,Homeshop,16.66,0,2021-12-06 05:05:51
6202-6037529-9,bd01811c6f4c2ce3a28f92ca11602a65,Bow & Wow,66.31,0,2021-12-06 23:13:53
6211-5700161-1,8d8f8bb24ab3a241113f61f4575a8946,Toy Kingdom,168.9,0,2021-12-06 21:38:21
6214-1778410-8,cb4a9176b26ede8c7df041a56ff54f40,Baliwag Transit Inc,3.63,0,2021-12-06 18:22:59
6214-8480762-1,21a44a2c2cd1e0598dbfa2520c0f63d8,Pound for Pound Fitness,17.64,0,2021-12-05 22:28:13
6216-8066216-2,908d9649ef613ccec36115c48ebe5b03,Gourdo,57.8,0,2021-12-06 22:20:04
6218-5655038-7,eea73820779decbd1dc7687ef966d3e4,Lazada,8.16,0,2021-12-06 23:17:45
6220-0261122-0,171831f6dbf7abed0d6d5572bd0ca00e,Standard Hospitality Group,147.14,0,2021-12-06 18:19:09
6227-9237848-7,9ef033cf5628cc5fbf220064156b9986,Nature Republic,8.47,0,2021-12-06 22:53:11
6230-9457083-2,70d64d257be78e8e613b173ea9b3f80e,Gaisano Grand Group,6.13,0,2021-12-06 22:16:31
6232-5572036-7,bd773455f4761e6eacbf907bfdec9967,Daiso,3.33,0,2021-12-06 21:00:13
6235-5408395-0,297120ca61be67775a9948a86180c725,Tupperware Brands Philippines,79.51,0,2021-12-06 23:50:44
6235-7614498-9,491644a83732d85bee016ed38edceb05,Fully Booked,20.98,0,2021-12-06 02:11:11
6240-5937888-5,1b69d128cc442e5f8c0c0bf0d26fd056,Ikea,63.34,0,2021-12-06 19:51:59
6240-7434638-3,2a681d3965473e2236285b4dee3d81f3,McDonalds Corp,18.61,0,2021-12-05 21:59:55
6241-1773909-6,cbeb55d32fb27c326cd964bf6d5fcc63,Eventscape Manila,84.21,0,2021-12-06 23:16:02
6243-7481002-6,ceb4093f309a214eeb951e20a6e1e2b6,Nine Media Corporation,121.02,0,2021-12-06 20:00:16
6243-8887175-0,4d307aefd5e785fa55dc66b8ba73c743,Toby's Sports,6.61,0,2021-12-06 20:09:43
6244-8903571-8,e368670d99848043a143c477161e5c55,PetExpress,32.51,0,2021-12-05 17:35:37
6250-6179601-5,af2318aa17c1d9b2de678c3c8e17478a,SM Retail Inc,4.23,0,2021-12-05 17:02:39
6252-3164196-1,7822c6f3d6c9bfdc408091fb830289d1,Bow & Wow,59.23,0,2021-12-06 20:55:05
6252-9189753-6,e9d80cbbfbc1620641f7f8bf22790cc5,SB Furniture Industry Co,60.77,0,2021-12-06 22:44:45
6255-2396625-8,2da0d4a1b73ac215f105015b9b894e59,MetroDeal,72.02,0,2021-12-06 21:55:37
6261-5503259-0,0c860fe8ab7029ae59a298d60a79d08d,Toys R Us Philippines,13.31,0,2021-12-06 20:49:03
6263-3589338-4,985d73a6aa4db777ffcff8a2e2c8557f,Ikea,40.26,0,2021-12-05 18:21:33
6263-5264463-4,5602e75e0eb2bebb16c7d633af663cc4,Inquirer Holdings Corporation,184.02,0,2021-12-06 18:28:00
6263-9772359-8,2e45fdde78313502e077699c7a5f6282,Cosmetique Asia Corp.,37.97,0,2021-12-06 23:40:50
6264-0249019-5,b1fce7f81580847066c6855c9538e0e3,West Elm,151.33,0,2021-12-06 23:36:15
