ssn,rate_ave,proxim_ave
7140-1348639-3,1.353160216866118e-05,0.5307285650907917
3186-8445557-0,2.951026036067172e-05,0.5344121050813723
3909-6002078-9,1.0290899467779152e-05,0.537182112957155
2412-7085334-0,1.0995262531641258e-05,0.5253650325506098
4408-8575362-8,9.719221215689445e-06,0.5341505552866805
0020-8900434-0,4.28976549298362e-05,0.5282365950702819
2184-4654650-1,3.088185755836365e-05,0.530485936235476
1280-7509154-3,2.6356124800392056e-05,0.5449447954953323
3375-5352581-1,5.2357359615151446e-05,0.5453926171793982
4309-9429957-4,1.2281234303517351e-05,0.5361447375085892
2096-2456972-8,1.1624665879585652e-05,0.5375831430836463
3543-0887760-4,2.7893529055550392e-05,0.5365320906456286
5082-5843808-8,4.6857489207348285e-05,0.5370520795952474
7672-2324515-7,1.1384658841553128e-05,0.5306544623272282
6777-3223255-3,3.956823571739499e-05,0.5396790200361098
0573-8451897-5,2.9021324792513867e-05,0.5342458651760907
7694-5053044-9,1.5410211961913282e-05,0.5257617068497911
4310-8639037-8,2.450840569273657e-05,0.5390484376023853
0608-5716715-5,2.065449342659562e-05,0.5393521112594999
1256-1688462-2,1.746608631159241e-05,0.5360408839687855
5523-6737071-0,3.361450925418749e-05,0.5382287710250042
9023-2512309-7,4.059001893105937e-05,0.5330507713585244
4253-5319014-5,2.387482386633868e-05,0.5299723156954677
1622-5097348-2,1.760663599776647e-05,0.5382704500525547
0908-4213085-9,4.299444424841838e-05,0.5355760287918361
7046-1071494-1,3.3176551139913535e-05,0.5436224191971002
4197-0406854-2,9.622359612852502e-06,0.5362749409127814
8478-4754276-0,1.165946212601621e-05,0.5292955240101765
8417-6248954-2,6.615798412577848e-05,0.5359420829848931
2043-2505227-3,1.5439390732094757e-05,0.530431147479378
7045-6794325-3,1.01454731423957e-05,0.5346727626788098
9101-8393257-6,2.001222221785256e-05,0.5289137056316242
8177-2598938-2,3.099249260165837e-05,0.5307074525894807
7027-2561260-8,2.4902797063966983e-05,0.5366037224607075
2016-8696938-6,1.4460419551575446e-05,0.5440585778683049
9365-2439106-1,2.1537482329747056e-05,0.5409472316432123
6900-9837250-9,1.2114787374223262e-05,0.5361621852030564
8108-8647528-1,1.8916591937967894e-05,0.5405055142542865
3239-2168359-9,1.6173486170560962e-05,0.5251919684109608
6457-7105023-9,9.127707406799004e-06,0.5331643300428751
1722-6352781-7,1.9315656787928325e-05,0.5258038467425453
4587-5716165-3,9.976710929142772e-06,0.5371307702498545
5528-1174689-3,1.6108275928067035e-05,0.5296222910429123
0085-3931763-3,2.142649422148394e-05,0.5337585922278932
5933-7290166-1,1.5408623045715334e-05,0.5379007088789061
9605-7798841-3,1.3613039146934777e-05,0.5356730258567056
5638-5731744-3,9.96776020849132e-06,0.5334045842398805
0389-7008231-8,1.5097835971110972e-05,0.5393767056426372
4466-5956085-0,9.673300971893631e-06,0.5361999117507462
7550-0884546-0,1.0320070134312206e-05,0.5361342525015065
0394-5682577-2,1.2472014187866651e-05,0.5375282134283685
3916-1911808-0,1.9095556205769203e-05,0.5395258950577057
3306-1993960-7,1.4463607669150816e-05,0.5421586064899757
3385-9233506-1,1.2560002267823765e-05,0.5406676168090151
1514-7294289-0,3.845574094520352e-05,0.5303264529076265
2164-9361299-8,1.3899961165492898e-05,0.5416100179124607
9384-2675725-9,1.3778310846579496e-05,0.5285034302603806
2934-7627461-3,1.1710141322834848e-05,0.5364671630335883
6875-3846467-7,1.3270847266327716e-05,0.5330745365562747
1086-9584340-1,1.8164169953725475e-05,0.5303658213670966
8243-0486051-9,4.520081399837894e-05,0.5359368710948453
8831-3885285-5,1.5035118845622636e-05,0.5320538183110393
7848-4165204-6,1.4391294938629903e-05,0.5364814833714616
7823-5044539-2,1.977662094833335e-05,0.5338084509145933
5060-4469769-5,1.6012766120151194e-05,0.5377252303372438
0185-7864949-2,1.662820038431303e-05,0.5439337269886533
2617-0316181-7,1.3982133231167128e-05,0.5351705767424157
5181-6288644-4,1.031472323577218e-05,0.5336428119697582
6412-3441140-9,1.8947459279903876e-05,0.5319326345819143
9530-3147917-9,1.2213095030156336e-05,0.5322440969647494
2674-2901181-3,1.1406692868216987e-05,0.5394047342850427
6631-5042583-0,1.9556109876036743e-05,0.5411634091786621
3724-3730150-9,2.0029331142943396e-05,0.5371335293296647
2309-8389398-8,1.4837757029051508e-05,0.5349039802010982
5127-2015956-4,2.2950580906065657e-05,0.542878567645879
4492-8427316-4,1.7552227457096168e-05,0.539192246663265
4265-4668957-4,2.2235173764786424e-05,0.5335201493453312
4727-6543314-0,1.1783709012477603e-05,0.538734708127258
6158-5847385-5,1.5885196011734534e-05,0.5359723359608882
5841-6978614-6,1.3134570416900856e-05,0.5357543170250861
8204-3992773-0,2.554824737093657e-05,0.535544126175585
2429-1175400-4,1.2401431261855786e-05,0.5405366451918416
2985-8247896-2,1.225308897212322e-05,0.537964800589054
7192-1569778-5,1.7550278633416002e-05,0.5331364402977508
9756-6004975-3,3.16207688154689e-05,0.5430447190213283
6929-7256489-2,1.327166216119296e-05,0.5350088953348582
4388-8192407-8,2.022866747949457e-05,0.5380426553713221
3426-1097488-7,2.1871346386415032e-05,0.5274790719247148
0957-5865211-8,1.833511820216701e-05,0.5401850087469418
2207-0741446-6,9.734901832620751e-05,0.536064106410939
1460-9266236-1,1.2057769981564268e-05,0.5338040702368524
4556-6398421-5,3.627546025884415e-05,0.5315821712542511
2755-2357941-1,1.299105287468408e-05,0.5288807091826506
3983-6418787-8,1.5975542200955932e-05,0.5390143761159668
6324-4624282-9,2.538368303773824e-05,0.5402146648822488
9337-3626778-8,1.0324047191907788e-05,0.5338145751864994
4243-3128280-6,1.628650734932446e-05,0.5311501845431724
9280-7981871-7,1.1590677796137109e-05,0.5357643904969633
9557-8060771-7,1.907913238525209e-05,0.5331728281770652
6887-0010371-0,8.895700762428332e-05,0.5338151276330524
2650-6416764-8,1.905998238804815e-05,0.5366190077024123
9984-6897671-4,1.6761350926603658e-05,0.5314239359383847
5267-3980095-2,1.2992353777171744e-05,0.5280487340718557
5369-4282888-3,3.703826063107072e-05,0.5403179677983868
3221-7583877-0,1.1077628937184777e-05,0.5342507567867347
9115-1635327-4,1.2599146433758866e-05,0.528654919879592
0664-6277517-8,1.2912021217558116e-05,0.534740362161108
3283-0189542-8,9.639270573701143e-06,0.5363946071592866
3504-5423168-0,2.1645967550480423e-05,0.5412285211339978
7095-4068488-3,2.503931043478169e-05,0.5490185364281492
1611-3792314-3,1.1413835274473737e-05,0.5364801992681301
6409-2893542-3,1.7781198301711895e-05,0.5359356756904546
4398-8618711-4,1.2946855520822433e-05,0.5476840102814574
2028-0575241-2,1.0246597694854088e-05,0.5443410360904499
8904-8081909-3,1.7810680397978035e-05,0.5332012846017281
7779-4103155-4,1.470275832950992e-05,0.5422088432299943
8736-8737607-2,3.755690738093348e-05,0.5378342539037967
6038-1043944-8,1.1738353658105686e-05,0.5360508787997248
0059-7307034-8,1.6104452481768762e-05,0.5383050953831985
0761-6764647-7,2.9003888890680574e-05,0.5403335341988607
2535-7600707-1,1.2040944724798984e-05,0.5362708600125525
8139-2168889-4,3.690804648183655e-05,0.5334329112755406
6220-0261122-0,9.321710892827851e-06,0.548636290911323
7521-7843722-2,1.313720226075356e-05,0.5383987051580948
8230-9443477-2,2.162377910773097e-05,0.5413484457088995
5081-4428757-2,1.3292400359102046e-05,0.5281455478698653
9733-0425224-6,1.0521903502041628e-05,0.5330748849063317
3108-6564032-8,1.2599332227859168e-05,0.5387615137229163
0953-2336449-5,9.23221570121796e-06,0.5349128915681872
4092-8709154-6,1.1320372546999572e-05,0.5387215613682548
8207-9610622-9,1.3011102602138868e-05,0.5319730190656031
5717-7486075-9,2.6149889822206837e-05,0.544094351576914
2572-2821158-7,1.1986799546350768e-05,0.5454949232563131
2082-3910457-0,1.1730792297454111e-05,0.5345851423347502
4208-1129937-2,1.2015923976141156e-05,0.5364410297888341
0743-4713526-4,1.3401685951502564e-05,0.5381230818838664
1738-5761968-1,2.971948267698253e-05,0.5325250693078147
0663-4128720-1,2.843795538982521e-05,0.5397283700004963
7581-0726072-0,1.1088094101809288e-05,0.5326415517868609
6153-6281155-0,1.0003442627338718e-05,0.5393221000440098
3078-0908470-1,1.117787520094422e-05,0.5378167898656551
1974-0461267-1,0.00010716836965934392,0.5374287093943717
4807-4572552-3,1.1397962449837944e-05,0.5319927237777982
0810-9944432-1,2.647783355401345e-05,0.5418949266569354
9476-0409150-1,2.0391214870292408e-05,0.5450040056038319
7295-7461877-7,3.0469502158974236e-05,0.5322660349516058
2968-8120094-7,1.660615264964626e-05,0.5414766564198511
1049-1914968-7,8.076854657313438e-05,0.5346487016489847
9802-5921532-3,1.2165722820827748e-05,0.5443456255643351
0701-8362802-5,1.360843510846222e-05,0.5301800549276138
7277-9166226-7,1.3282416012889562e-05,0.5353028259383801
2305-6000256-0,2.420923516576858e-05,0.5354353134075315
0736-8631922-2,1.2729075127764635e-05,0.5330872409804115
2019-7400304-9,1.1581099207125152e-05,0.5414578136796108
6383-9986758-2,1.902770760922703e-05,0.5404718163678586
6609-6998154-4,1.7965493203935268e-05,0.5335525054047084
6509-5422072-8,9.972451301960469e-06,0.5323940936281268
5378-2369573-2,1.0197344007229413e-05,0.5319442677485385
7769-3448446-0,3.215428481595488e-05,0.51960670793721
1650-4077181-4,1.3412066415334955e-05,0.5320402433894601
1745-3401190-6,4.92622258284369e-05,0.529463616799119
5705-9352054-8,1.0143871420568123e-05,0.5309208688536065
5770-6267363-4,1.541934241995935e-05,0.5280031318135063
0115-9222769-7,1.0618735517804266e-05,0.5362709825302042
1904-5875735-5,9.79659007461238e-06,0.5401496530644759
7434-6172692-6,1.884235904220853e-05,0.530952989094682
7058-4656288-1,9.128659154303091e-06,0.5399156411216512
3053-2692050-6,3.0118414333619452e-05,0.5271842526611625
6361-8800970-5,2.4432206450311923e-05,0.5315289895951769
8290-7291193-1,1.767225510870383e-05,0.5398012912717668
3803-5293570-4,1.1164757074236467e-05,0.5304994615746171
6055-1603770-7,1.4813043293548564e-05,0.5327535709792391
4050-5702609-4,1.5700164303831325e-05,0.5313123412121872
4839-0914162-0,0.0003854023848889311,0.5288749315989889
3981-8484899-9,2.145036153501421e-05,0.5364577335070363
3744-8871241-9,2.135393078269145e-05,0.541008239075236
2741-1586760-0,2.5326373983209084e-05,0.5353593142667376
3175-9931305-4,2.785090924690417e-05,0.5339572214913829
3293-4649623-6,2.556164263074141e-05,0.5349377588363335
3523-9305399-3,1.7461291138941674e-05,0.5424776418154492
0153-1662892-7,3.434401763755426e-05,0.5445152978679797
5216-2643335-6,1.5616493875251467e-05,0.5391754150318686
6475-3781347-3,1.2581973996703126e-05,0.5345911656002758
7259-1777896-5,1.7117593572224506e-05,0.5274909401571045
1580-0314284-0,1.8333172627764472e-05,0.536117253172553
5296-2212187-6,1.0950359175384191e-05,0.5400063443853732
4520-6599817-7,1.1913977778440865e-05,0.5417214245104276
9970-0478751-2,5.370063162979588e-05,0.5321193622097989
4191-1564276-5,3.912533792680485e-05,0.5330096250144998
9669-7966095-0,1.3407403356073028e-05,0.5401590472765991
3071-8162388-4,3.160647692496902e-05,0.5327799796382292
7399-5258887-6,1.2690957502554692e-05,0.5359368474809199
7468-2709790-4,1.109306155096842e-05,0.5339088797301147
8683-3342006-1,1.7661446409742602e-05,0.5376524863568015
7184-3570334-2,9.991039266278617e-06,0.5333460094708395
9722-5792029-6,9.834714871738456e-06,0.5371759476392819
0397-9403552-1,1.1345392337138174e-05,0.5373113349136227
7339-4951270-7,1.6690489280066242e-05,0.5383450365749636
5308-7709026-9,1.1318544134941682e-05,0.5323980849679819
8197-0959006-4,1.6673354157664503e-05,0.5349830360755854
0278-6245978-0,1.1487970995884927e-05,0.5430741739856144
2279-6423807-8,5.419875748847959e-05,0.5361443056554589
4833-0040326-4,1.2450632660400796e-05,0.5341391778157761
6922-4052307-8,1.2789530780983607e-05,0.5370445150058073
7859-6273983-7,1.5785044327014294e-05,0.5351916990873622
0793-1669015-4,4.816734160045092e-05,0.531536094837463
4728-8375811-1,1.2490972727550798e-05,0.5418843567989686
9087-7567555-3,1.832674031599688e-05,0.5377782503899838
5407-8853006-8,9.737282327948646e-06,0.5324952651857261
4343-3674100-3,1.6219979835438685e-05,0.5316472560820691
7809-8663036-8,2.468286999623348e-05,0.5352096269653694
9069-7895255-1,8.978488491105945e-06,0.5385677142934839
8066-0737866-7,2.117219151345162e-05,0.5419759575205536
7574-4766281-7,1.6073338173004004e-05,0.5431896434502702
4244-0225610-3,1.1535285173548504e-05,0.5380575406848407
3490-5698676-0,1.1969707751867377e-05,0.5339717085411922
7978-7811090-0,2.512462090951677e-05,0.547723554079958
7496-4128934-8,1.3481026517830797e-05,0.538565287352316
0140-4062852-5,1.7310358956528877e-05,0.5291531837415306
0833-2634517-5,2.0842552667969503e-05,0.5310544359166592
3115-0451062-1,1.3279219592767958e-05,0.5318103488349462
4765-1742125-0,1.6756794381452305e-05,0.526223111831678
5691-0618154-6,1.274555934781429e-05,0.5258069382419088
9461-4553021-4,1.2947012865165222e-05,0.5415893604162899
0335-5948780-0,6.006193731464419e-05,0.5443306895682589
5942-3108956-0,0.00027267141479266646,0.5301221713848941
2634-5883739-4,9.98885803321618e-06,0.5350368774431168
0558-0327813-4,1.4976303469952205e-05,0.5349559221536074
8468-9655249-8,1.6199021057040303e-05,0.5360643344001856
7527-6809620-6,2.6137126003437102e-05,0.5277717214356098
6362-5114190-0,2.1605525308575983e-05,0.5392377077641404
9118-6449636-2,1.504441320211567e-05,0.5307556528298262
9338-8958015-0,2.943101393613094e-05,0.5325207928839041
3522-3828212-7,1.2441596715325787e-05,0.5353268459684009
1444-5348247-3,4.9436102293597765e-05,0.5266692310492093
7170-1889640-3,2.695006643400393e-05,0.5269664425457293
3132-1948149-3,1.3197035588759078e-05,0.5339007562814718
2144-8366624-0,1.082072578263884e-05,0.5391588941799494
2297-3621761-1,0.0001227666301378093,0.5346545926092039
6695-1688110-1,1.0654192903732952e-05,0.5370485043175258
5260-6111351-0,1.8455402469238314e-05,0.5403724746370007
4570-5034599-1,1.6630830826890126e-05,0.5436839179775421
1575-8620543-5,1.3773767436348255e-05,0.5395884961260413
0064-1424171-1,2.615057044301289e-05,0.5274851594584837
4326-9793527-4,0.0001592188682329534,0.5384004931846562
8992-7071367-4,3.7778325643075496e-05,0.5474819124159005
1097-5934681-3,1.1164683939414542e-05,0.5375658351242352
8709-0523855-2,1.0518403616423398e-05,0.5391322822719578
1551-3471375-3,1.173443145903131e-05,0.5338534346356258
5364-9784415-8,1.1474638541436346e-05,0.53659861234392
5532-4837482-3,1.2875528812110411e-05,0.5330061560447952
6211-5700161-1,1.6884927132213815e-05,0.5309782598559436
3643-7924050-5,2.1259847692069867e-05,0.5226359188219237
2235-7500767-1,1.608232918723332e-05,0.5327118043581809
5886-8498039-7,1.1719887442964429e-05,0.5377871548831358
5385-2523632-2,1.0873300330822829e-05,0.5333243132655834
9887-4554079-6,1.377251239064215e-05,0.527204621307732
3121-4400092-7,0.0001312888872543818,0.5418446894287321
4553-2696948-7,1.585338191131062e-05,0.5372772396034308
7992-4593463-8,1.010399533375453e-05,0.5311844754834595
5152-9803532-8,1.9456799238324077e-05,0.532909217904578
6827-2017847-9,1.5217508513497876e-05,0.5400107166955562
0058-4966431-8,2.355997929345393e-05,0.5406686712606245
0927-3228057-6,9.787818927178568e-06,0.5290035889548004
8998-8446554-2,1.4290522184646222e-05,0.541829369722689
9571-4764714-0,4.589016753873807e-05,0.5329618881009877
2442-3157610-1,1.6145335668001768e-05,0.5326194969997731
7462-0078672-0,1.3512441684449486e-05,0.5330678534782468
9021-3744796-0,1.6547031265148683e-05,0.5335890838920216
1205-7039400-2,1.7755337760357845e-05,0.5339455144523938
6463-9568635-1,1.8705321311393167e-05,0.5324400255342844
5067-4931804-9,2.171892823644108e-05,0.5358740936601327
5537-4007266-5,1.1606174926248654e-05,0.5356171614118838
5199-1565682-9,1.0504898197578708e-05,0.5412511683732771
6329-0305712-0,1.3449928825272135e-05,0.538891869097025
1415-0264924-9,1.529500127779122e-05,0.5425846908533594
9685-4689814-7,1.983165456503086e-05,0.5356582455169767
9972-0325600-2,1.3965395295441407e-05,0.5411099309299031
8715-8937662-3,1.7788390634883737e-05,0.5356159057183029
9447-4516961-5,2.611586658735605e-05,0.5324792822642137
8091-0219845-6,6.442632178563737e-05,0.5382758502439079
7930-0071420-3,1.0574215819313224e-05,0.5323356547712486
3283-8860810-5,3.22739439186384e-05,0.5321845393175374
4453-5846912-7,1.2524387026468935e-05,0.5317708376918283
3881-9023449-2,8.106642140204496e-05,0.5541934421320723
9832-6760661-2,9.978444390497872e-06,0.5312486720211965
5506-3834817-5,2.2322724738245038e-05,0.5395533879245548
4902-2247413-4,2.8496167449715087e-05,0.5306317873162114
1584-2828129-8,1.6056354661460004e-05,0.5301426077410685
6332-0090015-2,2.2133357581064368e-05,0.5425504876244451
3582-1443466-1,1.4634091537102482e-05,0.541925910653623
5285-7830526-6,1.1906064568676204e-05,0.5469461840842251
0042-3104423-5,4.426149311163057e-05,0.535515086592051
7814-9060163-9,1.3338733806162076e-05,0.5358031480108695
3353-1062559-1,4.1426244136552086e-05,0.5467571903825243
6030-7628742-1,1.355900344536198e-05,0.5337246802155876
1112-8477155-6,1.0233120714680902e-05,0.5358196371652572
1315-4622463-1,2.4561864461448968e-05,0.5417804329089719
0922-5722476-3,9.121819262395344e-06,0.5319041265019372
6790-8740591-4,1.9672395089420148e-05,0.5296203155646103
8630-5966985-6,2.0555162814624432e-05,0.53036494073892
4043-7377041-7,1.5453068995578042e-05,0.5396773354013658
7773-1981142-6,1.289876567822421e-05,0.5234851716093708
5553-7366794-2,3.0342669483049583e-05,0.5429121220913526
3020-6682302-7,0.00017526532621834747,0.531903894467438
2389-8249167-0,6.827818634110133e-05,0.5543042364332458
2187-6594195-7,0.0001770123228537342,0.5303357663636045
6118-9076741-3,4.181053122601716e-05,0.5398410171849617
1351-4206600-5,2.347630446474331e-05,0.5303768192796551
1751-8954547-4,3.275276511086289e-05,0.5379889535764573
7914-5298984-3,1.6467870498814626e-05,0.5395250586413624
5739-3092184-0,2.908359410699844e-05,0.528925213099084
1825-2567169-6,3.0777801889299964e-05,0.540842492756138
2379-3004298-5,3.574875735928241e-05,0.5416936879332717
3946-9784553-8,0.00020846324898951432,0.5316910335464033
2564-4904299-6,4.815866754787092e-05,0.5309076795208211
9520-8324484-6,2.392798430786052e-05,0.5326829034802596
0495-9824269-2,4.084643111666877e-05,0.5369322602302147
8308-0848655-0,4.297340543776537e-05,0.5436159777949029
3143-3472088-1,1.0209871062600156e-05,0.5314087177347936
5825-4233764-5,1.456156149513584e-05,0.5284801282740044
4187-2848412-8,2.856975365791728e-05,0.5416968484974187
0254-2012038-9,1.2434687220455016e-05,0.5362246497714741
6435-8245696-2,9.530350836590462e-06,0.5435334046105171
1556-4482505-2,4.161797169159295e-05,0.5336738382979676
6555-7226682-6,1.5932001876252547e-05,0.526744120066556
9512-2472905-8,1.47223441599998e-05,0.5360998419720002
0474-6384191-8,1.7215713670367937e-05,0.5415648372152436
3731-5024162-2,9.123234832673991e-06,0.5407201533054584
0977-8361632-0,4.431074723364578e-05,0.525170382795858
2912-2129888-0,1.444761292709118e-05,0.5338151391395982
5941-3479091-4,4.774866492768735e-05,0.5359751215861229
1913-5872381-8,1.0120809870628542e-05,0.5327537100733702
9427-0178388-3,9.118588734034984e-06,0.533358535065815
4442-0937470-2,1.827549069435418e-05,0.5322211390680218
7469-7217962-0,4.8906714183861575e-05,0.5374261439707494
3282-4100222-6,9.93784826813274e-06,0.5304392797456985
7449-4486720-4,2.0245901409902077e-05,0.5346357168624335
3416-3685024-1,2.0554940311884648e-05,0.532287202353755
5352-6423241-3,1.5879694399164822e-05,0.5422230761394532
4831-6555921-3,1.8123412286303427e-05,0.5472953825668754
6610-8681336-5,1.16608174775765e-05,0.5411303501228626
2871-1828659-5,3.481709620422848e-05,0.5265285016580591
2402-7142121-7,1.2006541643993788e-05,0.5361135472444846
0341-8594683-4,1.1019358298338152e-05,0.5339868863989436
0910-5567105-7,3.978761894230799e-05,0.5215697992381041
0055-6969532-3,3.121821500703112e-05,0.545740886964997
9772-3505899-3,1.9028303179045557e-05,0.5405360667379226
5367-8643478-8,2.808971583020632e-05,0.5297897229981133
7785-1641556-6,6.268811238639382e-05,0.5403995754914414
6802-7968516-8,5.6287671549183366e-05,0.5276803538474768
3289-3294376-4,9.940896054431778e-06,0.5291490826288796
7844-2271011-4,1.2962029301246033e-05,0.5333023267243737
3310-7797004-7,1.694430197524168e-05,0.5343908820698099
4204-3511181-7,2.3157889895407098e-05,0.5315440805822875
3953-4351168-8,0.0002140508528342805,0.5376103846626858
6178-6648778-1,2.2157459250480687e-05,0.5401211669825902
9084-9848475-6,2.7994141704858297e-05,0.5403709385996261
3456-0019010-0,2.502536599142758e-05,0.5398339193509776
4466-3050224-8,1.0679587379240184e-05,0.5348906981754584
8535-9298042-1,2.516030665505964e-05,0.5399915880666822
0633-2109468-6,2.579887528384188e-05,0.5253923763611663
2859-3454125-8,1.711772358400684e-05,0.53818151565152
1095-4188143-0,2.1162270775431176e-05,0.5344709792905451
5353-8375587-7,2.633107036631e-05,0.5370075426065906
1251-0396209-8,1.3431003172172154e-05,0.5343801471805615
4015-7997948-2,2.396576135470347e-05,0.5312394178768227
1919-8960006-0,1.0814447260610192e-05,0.5374581490275875
8037-6593159-7,0.00020708702328591435,0.5271807741768154
1918-5552256-8,1.319596729083062e-05,0.5411138515884936
2894-3229511-9,3.718847326988608e-05,0.529675061671059
7507-9822751-0,1.6930841874490794e-05,0.5390455739061424
8060-4685555-5,3.069354653731195e-05,0.544791428856884
8149-0078431-3,1.565725511224619e-05,0.5262653832496186
1582-8787367-8,4.523589779084208e-05,0.5281260192382593
3843-0086041-2,9.771774590846652e-06,0.5360927151434465
4840-0761212-0,1.186544398077712e-05,0.5337772061020833
3760-2772831-7,1.0266637345863748e-05,0.5336252126349723
6859-6338383-5,1.5849393670828344e-05,0.5386524249541391
1921-2943370-0,6.173441506981005e-05,0.5281431391514928
7750-4558906-4,7.454409991349093e-05,0.5337335420705842
3357-5660425-7,4.791487536886663e-05,0.5464590024271273
7982-8305158-3,1.0964087448111664e-05,0.5331994978853254
9726-0898491-3,3.752499205764448e-05,0.5312972239013035
6961-6814873-0,9.658602808384304e-05,0.5343704049010578
4276-3724583-7,2.8510387232913645e-05,0.5365649453339411
0399-9924232-6,1.0387801432005983e-05,0.5377537165447615
1225-1533452-6,2.5729019186436684e-05,0.5378414966673767
3568-5499210-4,4.224561641860892e-05,0.5450917628779406
3542-1465479-1,2.060828388568996e-05,0.5313427623065367
9464-9770924-4,1.259562094062648e-05,0.5320659857921907
9749-8450020-9,1.2235174995740487e-05,0.5305387611419446
3795-0382664-3,2.521344453308266e-05,0.5336326956790206
9259-6366712-3,2.5439041486968373e-05,0.5335551269240825
3743-1568030-3,2.723032837290455e-05,0.5383967691281408
7314-5543160-5,2.9019610053598693e-05,0.5319059988952667
2491-2122214-7,9.332862213552586e-06,0.5336498741744408
8008-2577802-3,1.746715594875208e-05,0.5315554388691218
5764-5002952-7,9.857174776360606e-06,0.5402097368785836
3076-8190916-5,1.3764335291853271e-05,0.5332501465850872
3975-8157471-4,1.292759251711478e-05,0.5312564869154429
2804-7915786-7,2.664359378829136e-05,0.5253325552594921
4413-7227843-7,3.242881707610127e-05,0.5428727827038028
6314-7823774-1,9.384258848157316e-05,0.5460676163611009
5300-4261686-1,1.862002083523033e-05,0.5444338253693296
8930-8505326-3,1.144297063136558e-05,0.533217898109632
2852-0672465-8,1.1994874968048768e-05,0.5354889884126468
6417-2957470-9,1.359836513834507e-05,0.5343641824421974
5615-3788105-7,1.9692981791126686e-05,0.5294031738959202
5317-4260656-7,1.0950949737869162e-05,0.5311890151425137
7455-0577886-6,1.0578006316468064e-05,0.5333532032393237
6604-0910047-3,1.1098881252273887e-05,0.530484777983197
4989-2024577-0,1.0165940070928584e-05,0.5339128476708034
6833-8113251-9,1.7849981158854454e-05,0.5415367098619499
3892-7484575-8,1.2652306435468045e-05,0.5316377779613058
8660-5180926-3,1.6105924119221005e-05,0.5353147803103762
1334-6999231-4,1.2174729444055266e-05,0.5345748059597433
0876-7322361-2,9.750910397006867e-06,0.5328520904353462
9858-0311994-6,3.666908866181075e-05,0.541440736439374
4538-0984214-2,3.9848716125496016e-05,0.5310557974040421
5911-0765602-3,2.1970004360686367e-05,0.5407282117226002
3052-4135269-9,6.067043476812726e-05,0.5359547838065135
3839-2832259-7,1.457859306111994e-05,0.5413285501845696
1184-8744496-4,4.148313893195767e-05,0.5332487539111823
2392-3304239-3,1.7388662128916983e-05,0.537598911289647
0558-7408592-6,1.5936158572263123e-05,0.529095897982418
0805-3561869-2,1.074545326592998e-05,0.5459638537696014
4745-0678552-3,2.465931260772992e-05,0.5280625887246042
2267-1089165-8,9.873980514522613e-06,0.5350410324661475
9772-2591128-2,9.718265137649446e-06,0.5376606911025011
1571-9720500-1,7.491361764603949e-05,0.5300552302491718
8807-1381653-0,8.769215800573363e-06,0.5282688549967528
2173-4509371-6,9.776710875697028e-06,0.5392923359749102
2001-6498959-7,1.3624381339894533e-05,0.539698334588418
0330-4670528-1,9.993774774419882e-06,0.5377703556131868
8655-3388592-9,1.5210443428443366e-05,0.5346847740676778
8040-9200963-7,1.885606012837055e-05,0.5369996244308424
3021-1287085-4,4.108221013101346e-05,0.5606837085689321
4729-9794140-9,2.968514055783188e-05,0.5389079073878523
3324-1768855-5,1.2495845236427976e-05,0.5324778078180152
4975-8659958-1,2.3747366353262703e-05,0.540794515585762
1229-1512566-1,0.000327157031321698,0.5370097369944614
4385-1783672-2,6.158103821889318e-05,0.5319245441680387
9635-4301552-4,4.123437285597267e-05,0.5381624124458217
7724-9862287-6,2.461232784190611e-05,0.5346109120317252
2731-5154831-6,2.029442908949488e-05,0.5361280647054298
6033-4093259-3,1.3585978585194783e-05,0.5416246034027555
9526-4919087-5,3.2576082733262015e-05,0.5241037342705476
3570-5071358-1,2.6817364658520367e-05,0.537044964918031
8291-3926681-6,2.0851402978186645e-05,0.5465916361103201
7456-1562291-2,1.4436074099496884e-05,0.5409317690915468
0500-6890497-2,1.2499867754202492e-05,0.536346778393972
4547-6723929-3,1.1734926081420154e-05,0.5354048488540165
7900-4979412-3,1.0499011266389838e-05,0.5367571006075185
5321-3201788-5,2.9415880655828327e-05,0.5325035370817707
1473-6685728-5,2.136082556762717e-05,0.5437356515703324
1999-8332796-7,1.0145553012032194e-05,0.5331917183525441
0378-6728139-3,0.0004959922049703502,0.5357527391199267
2075-5866746-8,3.840619023407531e-05,0.5409213958029224
1753-9627911-2,1.1494038982115511e-05,0.5399254569865501
8801-0925295-5,1.0593621557496498e-05,0.5392070182592256
7072-1994133-6,2.85859154316953e-05,0.5288869362631167
9538-6186196-2,1.1595188243324936e-05,0.5361985002111
6622-5549397-0,1.341095765209932e-05,0.5361096405586113
8438-7778489-4,2.5578048305647376e-05,0.5379518658704809
2124-6374947-4,3.2927603297724466e-05,0.5332462294966169
4117-4934260-2,0.00016880836721932553,0.5322525721800156
7808-5099460-7,1.7826328348982774e-05,0.5384472412428727
1553-4537809-5,2.159819587780257e-05,0.5302980461379063
3292-9241681-6,3.2056540848527415e-05,0.5288905543877542
3272-1021531-9,1.1234096504461983e-05,0.53539795912032
0276-7042127-9,7.724806857284695e-05,0.5356837060143329
6800-8411109-6,3.432288537098386e-05,0.5423383810461917
6364-4551407-1,1.0202835330268428e-05,0.5297157401787244
3728-5933783-5,1.1777494533903104e-05,0.5326317606674957
