ssn,trans_num,unix_time,merchant,amt,is_fraud
2198-3392916-2,be4e287cb5108e0532f1e9ed45d30cb0,1596404074,Sawasdee Marketing Corp,90.07,0
2198-3392916-2,c33a5118ec929c2634da30a74786e5ec,1597760364,Starmedia Entertainment,143.51,0
2198-3392916-2,1265dd2fbc2ea55a6de14bce2136b3f1,1618725192,Rustans Supermarket,183.37,0
2198-3392916-2,1c0b2937f20eb798cb4aa581f09fbef4,1616917332,GoRobinsons,61.11,0
2198-3392916-2,31c2518dc119cbe6b03f00883f527d43,1602289977,Pushkart PH,56.69,0
2198-3392916-2,3d16e471025051de737eddedc23d4246,1622403725,GMA Pictures,24.86,0
2198-3392916-2,4a304de94188ebe3f4ac5273959f14f5,1585400333,Lazada,148.26,0
2198-3392916-2,9b7844fa6cff128356d00046ec2db72b,1604198199,Pushkart PH,64.29,0
2198-3392916-2,ad10040455a7009e5af549e8ec1fe28e,1596751822,DealGrocer,46.9,0
2198-3392916-2,bd99ec6a0ae298ede15987b297862b0c,1615764268,Solar Entertainment,36.69,0
2198-3392916-2,ca065582d4191a807c60831cc7019a5b,1616820832,Ever Supermarket,181.35,0
2198-3392916-2,fbf763a0a280baef9bc03eb02b50e6ec,1622319194,McDonalds Corp,11.91,0
2198-3392916-2,3929ed622a101c2e34da4045d86a83db,1599578089,Uratex Philippines,22.33,0
2198-3392916-2,3b6c0fdc6cfc5fba9e1b1ceb3756f49f,1607816969,Eventscape Manila,86.09,0
2198-3392916-2,5dc8b06e4a97a2911540aaaac8d097a1,1632665102,Happy Foods Group,41.0,0
2198-3392916-2,66e1d44cb1c33dee914540ccc3e55284,1636456636,Toby's Sports,16.53,0
2198-3392916-2,837403a6449b96e731c906a72eba1ad8,1616969467,Curves,69.98,0
2198-3392916-2,8a9c4b831012b8c8bad18289c04c4c80,1627661132,Daiso,4.65,0
2198-3392916-2,8e248e33f3797e415b917d11900c294b,1626360266,Kidzoona,84.16,0
2198-3392916-2,a2311552fb31de59ad5982445d66f039,1618789398,Play Nation,27.04,0
2198-3392916-2,aa76e64bb577fd474be3a3375406b050,1638398042,SM Store,191.19,0
2198-3392916-2,c5f0ca38e8b1fd5e02d52c281a591a2c,1601041358,Starmedia Entertainment,444.4,0
2198-3392916-2,dce624a2138a15392533a15e6245fc4d,1619105579,Metro Retail Stores Group,2.78,0
2198-3392916-2,f9036d2f20ef858718513db25f0e9f44,1618700852,Starmedia Entertainment,46.91,0
2198-3392916-2,fbc53756f6ad7d4271bb5decbd65d32e,1597186765,Tupperware Brands Philippines,28.55,0
2198-3392916-2,ffa8407c2a8ded324b4f9067f41efddc,1621522649,Argomall,272.31,0
2198-3392916-2,45862a2a3cfa25a18e97c1714695e8ab,1592372472,Gourdos,186.02,0
2198-3392916-2,51084205b6e77598be3854c52ffb788c,1601407891,Happy Foods Group,137.99,0
2198-3392916-2,6eadf901a083b421e1b85d33bcbce52d,1583519199,TV5 Network Incorporated,92.96,0
2198-3392916-2,a3ed11e2ac68a9e115d4c07790c927ef,1592298474,KCC Supermarket,212.96,0
2198-3392916-2,a7effa0d8657f93a0089402efecf74d3,1612191489,West Elm,11.67,0
2198-3392916-2,3e53965b0a5c41599427b6179bcc3e22,1583381215,SM Retail Inc,190.18,0
2198-3392916-2,481b27e0e45bbe89dea529f5a8840bfd,1598151327,Shopinas,149.12,0
2198-3392916-2,56920192f23a0efcf1cf15dbf1ca654b,1611786782,Kultura,32.83,0
2198-3392916-2,6fc50cf05b597434e4a0c4fd18243298,1597829731,Total SE,56.71,0
2198-3392916-2,84d8f45f97031e41186018aecae5122e,1622648961,Beiersdorf Philippines Inc.,75.33,0
2198-3392916-2,872a5cf48fdac001e8d016bd6d27ca0f,1611168330,Philippine Educational Theater Association,172.04,0
2198-3392916-2,8f49ce022e882ab6eae3704f86cad46c,1583781971,Lazada,90.0,0
2198-3392916-2,b34524b1868417d07113f7cccb0baacb,1627410946,UFC Gym,22.6,0
2198-3392916-2,015425c8b42a95b3135f42bfbed38ff3,1625857950,Cosmetique Asia Corp.,83.46,0
2198-3392916-2,1e9241266c01c0b37eff3ae81a2a35ba,1600189502,National Bookstore,5.67,0
2198-3392916-2,1ee0b9266ccdaf1c6723fd6ddba1a860,1620485958,O Shopping,32.77,0
2198-3392916-2,247e7cbde853c16821db544939d8e378,1619291692,Toys R Us Philippines,16.23,0
2198-3392916-2,25366dfa647890e64d662a0f8519c80a,1603552127,Iams Co,19.54,0
2198-3392916-2,2ef06b7f61635b8e2f9a22b57bd2f9fe,1609562141,Landmark Supermarket,235.96,0
2198-3392916-2,9357c8a588f569991c815ac67cdc97dc,1612395807,Gold's Gym,3.72,0
2198-3392916-2,9f2f3ec38ab63ea6ab8a0fde437868d4,1589517652,Session Groceries,111.44,0
2198-3392916-2,a6365e57cfd059f059ca9b035b28fcea,1636159393,Liquigaz Philippines Corp.,69.48,0
2198-3392916-2,b84916e6462b99e6cc475e5fb04e7826,1633813087,DealGrocer,9.88,0
2198-3392916-2,ba366a4d04db518abdd82b6549116794,1597935567,Avon Cosmetics Inc.,2.33,0
2198-3392916-2,bfb29c6d7183e31f39603025aaaaa362,1589923319,Fitness First,43.48,0
2198-3392916-2,f4224ebc425568ce266bfb954d9daf8f,1590344072,Toys R Us Philippines,82.89,0
2198-3392916-2,fb564d1614b171190f99dc12d00a1d2a,1625866196,Dunkin Brands Group Inc,67.09,0
2198-3392916-2,0fcce4d3f00a1352cb38f1277a6d0307,1608391923,Toy Kingdom,18.96,0
2198-3392916-2,155fa97d27ac4eb14d418f20c73808c8,1608499813,L'Oreal Philippines Inc.,10.9,0
2198-3392916-2,34d14f28f8e998f0dda8bcc323aed34e,1624143798,Cornerstone Entertainment,102.48,0
2198-3392916-2,40229420733492070e5c9485ccc9a267,1624639546,Metro Retail Stores Group,114.49,0
2198-3392916-2,4fd753779b3fca49f6432b538ef3f4d3,1608229003,DealGrocer,83.53,0
2198-3392916-2,633b7a70eba4200e861fbdc3006c8c91,1617472753,Tier One Entertainment,50.07,0
2198-3392916-2,6bf04580a599107c1ef6677b63a7228c,1630181488,Rustan Group,7.78,0
2198-3392916-2,6c8e31d529dbb7c08f5747249f38ed50,1586028111,SB Furniture Industry Co,6.02,0
2198-3392916-2,77f860c3ec02b7a55df83c5ab573b10f,1602533110,Philippine Educational Theater Association,66.81,0
2198-3392916-2,bd544e2c886bb6bee419cbbd1878630d,1620371098,Total SE,72.85,0
2198-3392916-2,c2ad8689ee05a0f21ea3b219d95ddd04,1603786797,Session Groceries,72.53,0
2198-3392916-2,c442f8afbfb142b19641e1404b6f9fab,1629381700,Marks and Spencer,75.42,0
2198-3392916-2,1192e32c366038e6894e08841e46df37,1608764214,Rustan Group,380.45,0
2198-3392916-2,46d6f1d025dcf6903a5af7dd270428e4,1591571061,Cornerstone Entertainment,112.02,0
2198-3392916-2,895fa46c105704caf90164470331dc69,1600171573,Bioresearch,148.46,0
2198-3392916-2,8cca716b1ceccc8085db70d682e7f33f,1629468690,Japan Homes,10.06,0
2198-3392916-2,9047845a2bdeb036d6b862dcccaf1fef,1581397927,OLX,50.88,0
2198-3392916-2,952d8a2558d342e627b0bb38b5c7074c,1622151048,Rustan Group,17.89,0
2198-3392916-2,9c55f9e189b1591f750bb75b05a3fcdb,1610079169,Rare Food Shop,49.83,0
2198-3392916-2,c9542b450c1640fc8486b6c146b04230,1605278910,Jollibee Foods Corporation,20.02,0
2198-3392916-2,166ade69463c52b809b5bcffce1196e5,1631292800,National Bookstore,15.45,0
2198-3392916-2,1ee8dfc6a6b2a6e11cd34874cf0779f7,1622669866,GMA Pictures,73.1,0
2198-3392916-2,20ed14d4b8ea9fb73a0fa74a7db3ea4e,1610209429,Nature Republic,21.43,0
2198-3392916-2,26d6959ff9cc2586c28b896b30925078,1607375688,Chicco Philippines,88.29,0
2198-3392916-2,38dc3309a83df914502334425bbf1e07,1580736708,Pound for Pound Fitness,5.92,0
2198-3392916-2,6989b147c41d99f11fc675eb5f083d00,1633616217,Goldilocks Bakeshop Inc,21.19,0
2198-3392916-2,828764976493d585f36c0303f5248261,1620515017,The Upper Deck Gym,137.15,0
2198-3392916-2,8a0696295984ad762e7be694eb06ff69,1606586982,PetExpress,56.72,0
2198-3392916-2,9420d46f82c55b2237f3731c6b5e98bb,1583941730,Club Gymnastica,9.36,0
2198-3392916-2,965f7fc14d81a0b890fafc511364d00d,1623520748,Gourdo,92.48,0
2198-3392916-2,9b4b7109f8c395855829c9928a9d4d7c,1598412406,Growcery MNL,77.4,0
2198-3392916-2,b656f3b101b1b72612674a73b3b5fa34,1635784710,ABS-CBN Corporation,65.26,0
2198-3392916-2,e2ba56c30a2e4cc76c4a9af37bb5bdcd,1608918645,Max's Group Inc,6.17,0
2198-3392916-2,f2efc858977651c005c83c3375381903,1638071646,GoRobinsons,47.43,0
2198-3392916-2,28df6a1450e0a8c03aae061085b62c46,1599144536,DealGrocer,351.11,0
2198-3392916-2,60c78b6b8a9b4b36b5b8fbb7fab6cb6a,1608288729,Caltex (Chevron Corporation),78.51,0
2198-3392916-2,750d25e59f44a976d959188b40844083,1584208769,Pottery Barn,64.73,0
2198-3392916-2,7e0bb32b5d0d44a9f330d2f15d54c019,1611430370,The Upper Deck Gym,55.23,0
2198-3392916-2,954b70f6e1f082ef7a8274b87cb88b15,1583758889,National Bookstore,3.04,0
2198-3392916-2,a487ee29340553e47dc174f51d834211,1633184260,Gourdo,38.02,0
2198-3392916-2,b09391cfbe4ef2918d4f00df6f0024ce,1596985156,Inquirer Holdings Corporation,16.04,0
2198-3392916-2,bd86f25ed3f7f80ce46fd4d89e32fa98,1584945090,Six Pack Chef Grocery,58.32,0
2198-3392916-2,dd2589c5169c35e2673d10e13a3db10d,1632785335,360 Fitness Club,44.98,0
2198-3392916-2,ee21ecb1ae3aa06d677c95c1337a3f80,1590532955,Celebrity Fitness,5.23,0
2198-3392916-2,f270eb63e923254398204e554d05ab58,1590844941,Gourdo,40.5,0
2198-3392916-2,fddae2615c873a5ceb5d8845a6e7b9f3,1599071666,Timezone,43.0,0
2198-3392916-2,1791f58c5d65d18121b3ac8beeae2c59,1617562384,Splash Corp.,34.72,0
2198-3392916-2,2d88327b0e45f71bb008a7fc56557826,1619463772,Pacific Paint Philippines Inc,39.01,0
2198-3392916-2,4122c3fb117d3ccdc152f339c6de1e1b,1634824192,Japan Home Center,7.53,0
2198-3392916-2,5269f513bc7839253b151a58d93ceace,1638671593,Ever Supermarket,197.54,0
2198-3392916-2,653be6f5a170ac06c9c8c441d9e07cc5,1593233062,Pilipinas Shell,81.67,0
2198-3392916-2,79ce93de58bc1c4c70eb89f20b67e781,1590282542,Suyen Corporation,1.32,0
2198-3392916-2,8e938b44ab1db7bff92096f819ff9294,1622141742,Play Nation,49.76,0
2198-3392916-2,ae2fc6fe6b64842f5995395fdf3c9800,1607127827,Decathlon,147.99,0
2198-3392916-2,b295d5799a4a0b5bcd86cad8487e1b81,1579432900,Session Groceries,67.86,0
2198-3392916-2,b9a58e65a2361d0ef83626e954c8ca13,1593139412,Homeshop,104.42,0
2198-3392916-2,c517ed92593b7360bc9f187413e87736,1622553445,360 Fitness Club,124.46,0
2198-3392916-2,fd1178ee92804bd87b74c1e43195498c,1606085878,Victory Liner,5.55,0
2198-3392916-2,0c7c4466e164b5e289b424f9f3719bce,1612723261,Zalora,3.62,0
2198-3392916-2,1ac867c77be059a07ff1de20c5223447,1624553301,Ubuy Co.,12.65,0
2198-3392916-2,27a6fae2536fd3f05ff21692142081bc,1635200445,Robinsons,1093.7,0
2198-3392916-2,579155f37067e1e4fb944275cfbc3a0c,1634981050,Landmark Supermarket,197.49,0
2198-3392916-2,5d6f3672d248cd7c28305cf9119b5891,1615593503,Yves Rocher,191.57,0
2198-3392916-2,7a13ddb6fd491389216f42a085b8d818,1619284210,Inquirer Holdings Corporation,301.02,0
2198-3392916-2,9ae3717b41060583dcdee007b7e8595d,1631829835,Classpass,24.49,0
2198-3392916-2,a1f2930274f00a6d40e7658d11f35c48,1601927745,Daiso,22.36,0
2198-3392916-2,af49251164a26bd93b4c69fc87cb959e,1607436139,Slimmers World,34.41,0
2198-3392916-2,0659f6011bec66e5f0b58c5e1eff18ec,1599867586,PoundIt,58.29,0
2198-3392916-2,1e9a02243240352055b7e8e8e98b6197,1638610466,Zagana,40.68,0
2198-3392916-2,5a8e3ea4a84d35254ebe38849c82401c,1587186137,Waltermart Supermarket Inc,41.2,0
2198-3392916-2,5c86f3bdbf94ab97df471b7507638b1b,1607636917,Chicco Philippines,60.83,0
2198-3392916-2,76d98b434a2fc6744e72413ace643101,1625572962,Debenhams,9.63,0
2198-3392916-2,7fb899f226fd5c20a5acc9aa60761cf2,1609003148,National Bookstore,199.81,0
2198-3392916-2,82409bed0e2a8848f02b5d10aa243bdc,1593017504,Philippine Airlines,8.81,0
2198-3392916-2,87a6e66ac8c264f66806561ab60e6716,1601502874,Tupperware Brands Philippines,117.79,0
2198-3392916-2,a1d577ccee443103aff5b25b0a1b2fa4,1616965389,PetExpress,69.92,0
2198-3392916-2,ab8b104f8a0eb812c2d07f22daf0f7f1,1596965691,SM Retail Inc,214.82,0
2198-3392916-2,b120e2dfdecabda60282691465ba6670,1626795554,Play Nation,14.01,0
2198-3392916-2,003f1c31ffb6233abbe976aaddfe287b,1580659977,Procter & Gamble Philippines Inc.,54.85,0
2198-3392916-2,03f662af6f9b91b41e231fca2076a59d,1599431669,SB Furniture Industry Co,28.06,0
2198-3392916-2,420fb8d472e3f4b30714de3d3f2bb3ec,1607886845,Inquirer Holdings Corporation,80.46,0
2198-3392916-2,5b561725a8ade0c929c9aea5e8856904,1590283344,CD-R King,17.13,0
2198-3392916-2,74e21f2b8df4aad859aa6f1f9f286eb0,1599827847,Goldilocks Bakeshop Inc,22.38,0
2198-3392916-2,805ca44031b4642e7142c315c96ad3f1,1633043549,Mary Kay Philippines,25.46,0
2198-3392916-2,8513eb1f7254e8023b8742375fef94f2,1600000141,Urban Pets,184.98,0
2198-3392916-2,892902faa7578fb139d1ed9b5eb34736,1627212622,Landers,175.62,0
2198-3392916-2,8d870d8a4cdf6def98bef90e9daf1304,1585857197,Bow & Wow,8.76,0
2198-3392916-2,9041ab70743dfa3f694049b4fba56e13,1616871739,Pet Warehouse,11.58,0
2198-3392916-2,9a42c1453c801026ae2be27a9f19a959,1629944971,Unioil Petroleum Philippines Inc.,59.46,0
2198-3392916-2,9f5ea27442fdf94ad6bfe5c159b9fd07,1635874956,Tupperware Brands Philippines,8.12,0
2198-3392916-2,a684c17ec56733f0b236906667d33c5d,1627279144,Lamudi,262.5,0
2198-3392916-2,ccbbe3c86134967eafd3dd648e194a58,1596226657,Innisfree,88.77,0
2198-3392916-2,e2ba7c61a67414ed1ddfa7ed5bbc1d7e,1633359162,Japan Home Center,2.75,0
2198-3392916-2,f3198b4cedd4b3ef277a1ffe7c8be8a8,1628354418,Lazada,568.53,0
2198-3392916-2,f7410f38ef7894880b83bd38b38d1183,1615724096,MetroDeal,33.73,0
2198-3392916-2,2a48d09b7b10343446a765d03027b4fa,1591417487,Metromart,61.5,0
2198-3392916-2,47d47517a8acdc4e5844250ebba2c40e,1626274818,PetExpress,130.49,0
2198-3392916-2,5f6e0b4273bcff8c92218285618dc1bb,1591275331,Landmark Corp,48.81,0
2198-3392916-2,962af2248834c81c6aa5338e55314540,1596921530,DealGrocer,8.54,0
2198-3392916-2,a57cf84e69638085c46228417e8501b5,1594960148,ZALORA Philippines,3.51,0
2198-3392916-2,e350366d193554be76acf2225f98efcd,1603361109,GoRobinsons,49.54,0
2198-3392916-2,fd7bfbab97ef2614e48fa7a56271fc87,1579387057,Daiso,7.78,0
2198-3392916-2,0055dbaeaa6719fb4ed4a596de4744e1,1604782777,Philippine Educational Theater Association,40.15,0
2198-3392916-2,236f79bdbce458db4fd9674bf341c89e,1630101459,Timezone,53.21,0
2198-3392916-2,2f6554a633a0cc91a6c3b6b5a3e1b7a2,1622127401,Toy Kingdom,17.21,0
2198-3392916-2,4548c6c165060bf15a65502a7f6d98c7,1632659457,TV5 Network Incorporated,78.36,0
2198-3392916-2,4d8ff69a36d465d81e3eed0b48a077cc,1598279416,Mars Philippines Inc.,67.5,0
2198-3392916-2,6198e5bbd883fadef42f249cf8cac709,1607792360,Toys R Us Philippines,29.46,0
2198-3392916-2,62c82b241fed649f0d90829cefb965cf,1584804400,True Value,3.95,0
2198-3392916-2,665fcfb89915e0a2fb13b110f9e8b157,1609366315,Goldilocks Bakeshop Inc,46.48,0
2198-3392916-2,81048b74dd7a8c7a53a0c791dd0ef260,1628291239,Japan Homes,171.42,0
2198-3392916-2,a2714a8467e5c46af9c54845e30c5d36,1610300891,PoundIt,146.2,0
2198-3392916-2,a9b29f1de930dd227661076c06913a40,1594099838,Session Groceries,43.52,0
2198-3392916-2,ebb526b4dfd0fbccd69cf7be8a639fa3,1637825684,Pioneer Center Supermarket,174.99,0
2198-3392916-2,0c4e0cd697ea464a4e4a9e7e463ff1e3,1583929152,Buena Vista Travel and Tours,3.54,0
2198-3392916-2,1a9f355cdbf90d089b79acc4ea3fcb7e,1620312823,Muji,401.59,0
2198-3392916-2,1d310f35e94a2fde7c62cd37412713ad,1637832692,Growcery MNL,76.26,0
2198-3392916-2,1da0ad79810095d57a3244cbf40a2a55,1598448288,Gourdo,19.39,0
2198-3392916-2,53b60f148727babc674ca7f0edca593d,1587111734,All Day Supermarket,199.35,0
2198-3392916-2,691ee9b2e9580809f9ce2b5bbb299ad1,1597903918,Travel Club,52.18,0
2198-3392916-2,ae3ba1b29744728c284a8b78058957ea,1588411112,Rustans Supermarket,194.78,0
2198-3392916-2,b3f0bfd0d0a8242c108a8338e4d4b51f,1586038800,Gold's Gym,59.65,0
2198-3392916-2,df36b2a749d10adfd76c7e5f64583e5b,1596072466,Waltermart Supermarket Inc,200.79,0
2198-3392916-2,e53224a4b7763d8b2b947e334aa3d788,1625351909,Stage Act Philippines Production Company,74.31,0
2198-3392916-2,0782a3752b588fbd492e6addbfef1042,1582586194,Chicco Philippines,39.0,0
2198-3392916-2,11a67ca58648fd512c7ac95da3b1a71b,1634122331,Zagana,66.65,0
2198-3392916-2,284644dd297e388158aab18b4b97b9bc,1592571346,SkyJet,3.08,0
2198-3392916-2,4b187da8b41b4cacfe33facf9221252a,1616196309,Mars Philippines Inc.,119.98,0
2198-3392916-2,67640f6689b5e74cbcab9789cd794d48,1619273660,Pacific Paint Philippines Inc,53.86,0
2198-3392916-2,6c30fcb818e7c31bc4262230ef15a536,1591375601,Avon Cosmetics Inc.,58.5,0
2198-3392916-2,c241bb087a24403581e05f4fca6334fa,1593278331,Cornerstone Entertainment,39.13,0
2198-3392916-2,01f9f1f055401ccf208688d66b20ecad,1608208965,Happy Foods Group,23.5,0
2198-3392916-2,261d5fec950acc56c8b08bea968d30f7,1625933150,Nine Media Corporation,39.05,0
2198-3392916-2,261da5022f6d9980be279f78b5655137,1591205363,Avon Cosmetics Inc.,16.8,0
2198-3392916-2,2d593dcd1c62c94738e8b2b4e4760849,1624282705,Lazada,9.94,0
2198-3392916-2,31915711899cd941b86ae3eca8556b1c,1595026339,Starmedia Entertainment,73.44,0
2198-3392916-2,438fe94c1473a987aaf35ea0dbf67523,1617618380,DIY Hardware,282.24,0
2198-3392916-2,6d7c17d6af4d1c126fc67ae5649cc500,1618552672,Suyen Corporation,14.18,0
2198-3392916-2,c61d812e283a74c2c31177664c0984cb,1594845967,eBay,15.88,0
2198-3392916-2,d78f0f601285a6b80a9480905782c77c,1629993438,Buena Vista Travel and Tours,9.03,0
2198-3392916-2,27469e1dab909bfe3fad9cbc159c0fd6,1588967993,Celebrity Fitness,9.31,0
2198-3392916-2,35ce2653537c18b2d3727717319e5086,1616314580,Miniso,71.04,0
2198-3392916-2,61b43792dbfc1af16f0e235e3adba29e,1621368983,Ace Hardware,102.8,0
2198-3392916-2,6fa1c7ba74343cc041c02f027077689b,1628652192,Jetti Petroleum Inc.,93.19,0
2198-3392916-2,a5ce19f4fec36901993a5f869592219c,1579471336,Kidzoona,9.36,0
2198-3392916-2,bbff569a9a4024b817bd26162049322d,1596911496,SM Store,16.25,0
2198-3392916-2,e333b97d2ca17f3c26e0afd5c11ccdbc,1632342584,Japan Home Center,10.28,0
2198-3392916-2,043cc53b9737bdcb9b2270bf1d5408e3,1578086195,Argomall,313.27,0
2198-3392916-2,20747deddff4a3b2731efec392c52d49,1627854007,Mandaue Foam Industries Corp,61.65,0
2198-3392916-2,27a557f9015fe75897d7749567d2046b,1616276483,Pet Warehouse,7.03,0
2198-3392916-2,460cd5682ea6a6abcd6041c7b9aeebdc,1607480458,S&R Membership Shopping,201.51,0
2198-3392916-2,81e782e9a3b1bec9826cb5e6f60a34dc,1592767999,Japan Home Center,99.72,0
2198-3392916-2,ba4b4fc20b008638b34a66b2b77ac878,1605705800,Kimberly Clarke,74.8,0
2198-3392916-2,cc6cd4c6cfb67f715da5bda13805fac9,1590355750,Mary Grace Cafe,92.1,0
2198-3392916-2,dacb61798951b0dd67d1c17695935c52,1605456019,Debenhams,1.01,0
2198-3392916-2,e4b9c752756a7146f5feb34d3e088c61,1629998014,Metro Retail Stores Group,707.34,0
2198-3392916-2,fb2b832be795c5502ba89e68c2861714,1600428467,Octagon,249.49,0
2198-3392916-2,0823c0d1c1426ba7ae5d756b7779d091,1603142654,Tupperware Brands Philippines,32.68,0
2198-3392916-2,128e850b56a16e4045c2bdc53f379a34,1637744574,Rustans Supermarket,235.7,0
2198-3392916-2,293e13d4dd4a13e00a89b37569f90d80,1622655035,Robinsons Retail Holdings Inc,200.88,0
2198-3392916-2,42ac8abde3f80a288df90e50159a45b1,1596664537,Cornerstone Entertainment,30.14,0
2198-3392916-2,46494b9040e4023cbb8239d1c3ca6bdd,1579186261,PoundIt,3.58,0
2198-3392916-2,478e124668cb72a8d532501aababf842,1604023184,Robinsons Retail Holdings Inc,223.45,0
2198-3392916-2,4faf1aaf40ca02f734641cc0a8670102,1584855714,Hawk Bags,17.36,0
2198-3392916-2,8abeef6dfed80e5097b057cc082b0f5c,1600882593,Urban Pets,39.84,0
2198-3392916-2,9c1d3b99bb6aa1c45af79540d33ae41d,1631976915,Landmark Corp,38.62,0
2198-3392916-2,a600a9ae17a05b816e680c02920befd4,1607180114,Goldilocks Bakeshop Inc,97.01,0
2198-3392916-2,b4666022508574f30728ee9fe6c11af1,1638371837,GMA Pictures,18.68,0
2198-3392916-2,d1f7c66f26c034760663da4592506fd0,1583469736,Carlo Pacific,293.96,0
2198-3392916-2,1f24516e1e20fc4c2bfb5af598276a87,1609059419,KCC Supermarket,196.2,0
2198-3392916-2,2e0afebe274ff6e1d2b182bd365955ec,1622063386,360 Fitness Club,140.71,0
2198-3392916-2,50842b6ced680265d2d362da59cbb14e,1617539672,Japan Homes,24.77,0
2198-3392916-2,5393fea306eadd6a2975a9985e720b74,1578802881,Miniso,1.14,0
2198-3392916-2,7ddfab58881149dc04d32e2c6607c0cd,1636048164,Procter & Gamble Philippines Inc.,11.94,0
2198-3392916-2,8d66f0e6797dc3463c55f19f28d23107,1591560810,Urban Ashram Yoga,66.29,0
2198-3392916-2,d097bbd54d348f9fb3a72a75e0420b08,1594396821,Iams Co,40.49,0
2198-3392916-2,e78d552862145963d717cff143acde48,1579387480,Ubuy Co.,209.39,0
2198-3392916-2,f812a9d19c394ef329e2ef33a0b1c376,1621722760,Toy Kingdom,32.53,0
2198-3392916-2,184aef947479fc6ab6dafa4456d27e1c,1623088033,Toys R Us Philippines,26.47,0
2198-3392916-2,26670ad7a038add29782d9f3f67cb380,1636231347,Iams Co,61.06,0
2198-3392916-2,2eda22c83479c580bef252fa79f4148e,1593895376,Rustan's,5.74,0
2198-3392916-2,44178284150475e60cb072403276c9cd,1588332609,Carlo Pacific,118.87,0
2198-3392916-2,5fdbc53cfd655a29f4b3b94226e7c736,1635084994,Gold's Gym,22.59,0
2198-3392916-2,62cba3f07609c164960b4fa697f3f985,1596513645,Pick a Roo,2.48,0
2198-3392916-2,887c84aedfd3778a2ac447b6aa88f6d0,1635482289,Kimstore,50.23,0
2198-3392916-2,9b56ee20864e4898f24be6f8e43dc77a,1619766697,Octagon,313.98,0
2198-3392916-2,b5711125e044b426450f595a5b67709a,1609495251,Pushkart PH,38.65,0
2198-3392916-2,bac9390c20d9ab4e67aff41f68d02358,1602806412,S&R Membership Shopping,169.32,0
2198-3392916-2,e6a83ff94769fb37916622462827c01e,1622982949,DealGrocer,55.9,0
2198-3392916-2,03bb2ca909192e1735d2fa8bdbc33243,1606508805,Robinsons Retail Holdings Inc,70.51,0
2198-3392916-2,0496f0383b0b34f074df086abfa710aa,1621738698,Shopinas,35.15,0
2198-3392916-2,077ff63cfc42d58b829aecc2316df609,1607130446,S&R Membership Shopping,247.22,0
2198-3392916-2,212c67ca88a5b7382aff53a403bc434c,1627162810,Shakey's International Inc.,156.38,0
2198-3392916-2,221f0b835dc77e83ac0621bfb4337faf,1608576243,SM Retail Inc,39.87,0
2198-3392916-2,2f9f8d0deb5f7a56054ca7c450ef3021,1598198403,Robinsons Retail Holdings Inc,84.92,0
2198-3392916-2,5057bd0b4b206bbcb75c39642e414662,1621955278,Johnson & Johnson (Philippines) Inc.,32.44,0
2198-3392916-2,956909a505a762b3cc2816c8c8cf3d04,1608593985,Carousell,4.97,0
2198-3392916-2,af8419c4f46637122342ac5c2b2903b0,1638739921,Bioresearch,33.33,0
2198-3392916-2,b1d0ad7e039c86046cd1e4d863eb1004,1616374420,Growcery MNL,43.3,0
2198-3392916-2,b5ac264f49292874326cec1935c1a6d0,1580918102,Viva Entertainment,70.26,0
2198-3392916-2,c903ceeb2825cf1dc2ebfc0dd0abd44c,1612829360,Landers,245.04,0
2198-3392916-2,cba77c57a91fe49e1937d2576afc4174,1634763444,Classpass,10.33,0
2198-3392916-2,d627d8c1dbf63bc22cf7196827d264f5,1634152868,DealGrocer,18.62,0
2198-3392916-2,e0244ffd14c4765a3d22ad02774baed0,1611253612,GMA Pictures,410.81,0
2198-3392916-2,fada1dcfdbb7a1f3f962b2c4e5926b99,1608420937,Inquirer Holdings Corporation,85.92,0
2198-3392916-2,1bb053058ab8e7749ed3e70d005eed6e,1632420201,DealGrocer,204.78,0
2198-3392916-2,23db724c0635f58478ae61c30653da6e,1622977007,Unimart,170.56,0
2198-3392916-2,386c9d5784593d04b2c394313a56d227,1608778660,Decathlon,266.82,0
2198-3392916-2,4132109e94dca6fdd34774817e09d852,1609638774,Merkado Supermarket,187.76,0
2198-3392916-2,5c8f23f94d59ffd4436d24c204982e4b,1580410748,Unilever Philippines Inc.,62.53,0
2198-3392916-2,b350a6ea7064b910f5c93f06efa7f18b,1585992644,DIY Hardware,75.84,0
2198-3392916-2,b9d29d6ac9a0f187ee481b4c2abfd848,1628636615,Lazada,1.18,0
2198-3392916-2,c7cbe806e4fca043594962f6e7388bed,1635480614,Metro Retail Stores Group,208.08,0
2198-3392916-2,1513d8a12b074658c2974d0ef534f9c7,1621112414,West Elm,79.18,0
2198-3392916-2,1631f09cdbf45e62584a05ecff2d0d4e,1620603430,TV5 Network Incorporated,16.02,0
2198-3392916-2,25b580f41645a8aeeea13ed75b4c6c87,1594340158,Landers,170.24,0
2198-3392916-2,376fba330d3489f9322a39ec117acce8,1579483881,Rare Food Shop,71.27,0
2198-3392916-2,532852f71b58887a920987c4ead609b3,1597813689,Rare Food Shop,30.29,0
2198-3392916-2,9be1ca1246111fd1c6a0ba0b5e79b4dc,1621707489,SM Retail Inc,22.29,0
2198-3392916-2,ad66da98f91830b6aac2f9381a4b12bc,1633367835,Chicco Philippines,111.82,0
2198-3392916-2,fa22791bde8d705fb289dae2896c25b9,1596207267,Daiso,9.71,0
